HumanEval_0.py: 0.000174s
HumanEval_1.py: 0.000636s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000145s
HumanEval_7.py: 0.000045s
HumanEval_8.py: 0.000044s
HumanEval_9.py: 0.000060s
HumanEval_10.py: 0.000102s
HumanEval_11.py: 0.000117s
HumanEval_12.py: 0.000048s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000057s
HumanEval_15.py: 0.000104s
HumanEval_16.py: 0.000061s
HumanEval_18.py: 0.000120s
HumanEval_19.py: 0.000177s
HumanEval_20.py: 0.000209s
HumanEval_21.py: 0.000143s
HumanEval_22.py: 0.000070s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000109s
HumanEval_25.py: 0.000227s
HumanEval_27.py: 0.000421s
HumanEval_28.py: 0.000022s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000047s
HumanEval_31.py: 0.000124s
HumanEval_34.py: 0.000019s
HumanEval_35.py: 0.000019s
HumanEval_37.py: 0.000190s
HumanEval_38.py: 0.059617s
HumanEval_40.py: 0.000400s
HumanEval_41.py: 0.000032s
HumanEval_42.py: 0.000034s
HumanEval_43.py: 0.000240s
HumanEval_44.py: 0.000298s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000146s
HumanEval_47.py: 0.000065s
HumanEval_49.py: 0.000101s
HumanEval_50.py: 0.071983s
HumanEval_51.py: 0.000181s
HumanEval_52.py: 0.000119s
HumanEval_53.py: 0.006011s
HumanEval_55.py: 0.000053s
HumanEval_56.py: 0.000159s
HumanEval_57.py: 0.000410s
HumanEval_58.py: 0.000063s
HumanEval_60.py: 0.000019s
HumanEval_61.py: 0.000149s
HumanEval_62.py: 0.000071s
HumanEval_63.py: 0.000211s
HumanEval_66.py: 0.000322s
HumanEval_67.py: 0.000080s
HumanEval_68.py: 0.000111s
HumanEval_70.py: 0.000350s
HumanEval_71.py: 0.000095s
HumanEval_73.py: 0.000094s
HumanEval_74.py: 0.000356s
HumanEval_76.py: 0.000061s
HumanEval_78.py: 0.000184s
HumanEval_80.py: 0.000123s
HumanEval_81.py: 0.000131s
HumanEval_82.py: 0.000227s
HumanEval_85.py: 0.000090s
HumanEval_86.py: 0.000293s
HumanEval_87.py: 0.000362s
HumanEval_88.py: 0.000082s
HumanEval_90.py: 0.000110s
HumanEval_92.py: 0.000095s
HumanEval_95.py: 0.000360s
HumanEval_96.py: 0.000885s
HumanEval_97.py: 0.000065s
HumanEval_98.py: 0.000074s
HumanEval_101.py: 0.000199s
HumanEval_102.py: 0.000036s
HumanEval_103.py: 0.000128s
HumanEval_104.py: 0.000375s
HumanEval_105.py: 0.000180s
HumanEval_107.py: 0.001085s
HumanEval_109.py: 0.000119s
HumanEval_111.py: 0.000782s
HumanEval_112.py: 0.000196s
HumanEval_113.py: 0.000238s
HumanEval_116.py: 0.000540s
HumanEval_117.py: 0.000766s
HumanEval_120.py: 0.000131s
HumanEval_121.py: 0.000169s
HumanEval_122.py: 0.000107s
HumanEval_124.py: 0.000197s
HumanEval_125.py: 0.000259s
HumanEval_128.py: 0.000077s
HumanEval_131.py: 0.000080s
HumanEval_135.py: 0.000062s
HumanEval_136.py: 0.000133s
HumanEval_138.py: 0.000030s
HumanEval_139.py: 0.000155s
HumanEval_141.py: 0.001092s
HumanEval_142.py: 0.000429s
HumanEval_143.py: 0.000491s
HumanEval_144.py: 0.000273s
HumanEval_146.py: 0.000327s
HumanEval_147.py: 0.286541s
HumanEval_148.py: 0.000098s
HumanEval_149.py: 0.000267s
HumanEval_150.py: 0.000117s
HumanEval_151.py: 0.001012s
HumanEval_152.py: 0.000113s
HumanEval_153.py: 0.001923s
HumanEval_155.py: 0.000212s
HumanEval_156.py: 0.000361s
HumanEval_157.py: 0.000067s
HumanEval_158.py: 0.000230s
HumanEval_161.py: 0.000627s
HumanEval_162.py: 0.001372s
