HumanEval_0.py: 0.000181s
HumanEval_1.py: 0.000670s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000048s
HumanEval_4.py: 0.000160s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000046s
HumanEval_9.py: 0.000064s
HumanEval_10.py: 0.000112s
HumanEval_11.py: 0.000124s
HumanEval_12.py: 0.000054s
HumanEval_13.py: 0.000022s
HumanEval_14.py: 0.000062s
HumanEval_15.py: 0.000116s
HumanEval_16.py: 0.000068s
HumanEval_18.py: 0.000124s
HumanEval_19.py: 0.000179s
HumanEval_20.py: 0.000214s
HumanEval_21.py: 0.000143s
HumanEval_22.py: 0.000070s
HumanEval_23.py: 0.000018s
HumanEval_24.py: 0.000112s
HumanEval_25.py: 0.000231s
HumanEval_27.py: 0.000428s
HumanEval_28.py: 0.000023s
HumanEval_29.py: 0.000046s
HumanEval_30.py: 0.000047s
HumanEval_31.py: 0.000125s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000021s
HumanEval_37.py: 0.000187s
HumanEval_38.py: 0.058346s
HumanEval_40.py: 0.000411s
HumanEval_41.py: 0.000032s
HumanEval_42.py: 0.000034s
HumanEval_43.py: 0.000247s
HumanEval_44.py: 0.000295s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000147s
HumanEval_47.py: 0.000066s
HumanEval_49.py: 0.000101s
HumanEval_50.py: 0.073052s
HumanEval_51.py: 0.000177s
HumanEval_52.py: 0.000124s
HumanEval_53.py: 0.006031s
HumanEval_55.py: 0.000053s
HumanEval_56.py: 0.000150s
HumanEval_57.py: 0.000409s
HumanEval_58.py: 0.000061s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000153s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.000203s
HumanEval_66.py: 0.000309s
HumanEval_67.py: 0.000081s
HumanEval_68.py: 0.000106s
HumanEval_70.py: 0.000346s
HumanEval_71.py: 0.000096s
HumanEval_73.py: 0.000095s
HumanEval_74.py: 0.000346s
HumanEval_76.py: 0.000062s
HumanEval_78.py: 0.000188s
HumanEval_80.py: 0.000124s
HumanEval_81.py: 0.000130s
HumanEval_82.py: 0.000220s
HumanEval_85.py: 0.000086s
HumanEval_86.py: 0.000285s
HumanEval_87.py: 0.000367s
HumanEval_88.py: 0.000084s
HumanEval_90.py: 0.000114s
HumanEval_92.py: 0.000097s
HumanEval_95.py: 0.000359s
HumanEval_96.py: 0.000896s
HumanEval_97.py: 0.000065s
HumanEval_98.py: 0.000073s
HumanEval_101.py: 0.000199s
HumanEval_102.py: 0.000036s
HumanEval_103.py: 0.000130s
HumanEval_104.py: 0.000380s
HumanEval_105.py: 0.000179s
HumanEval_107.py: 0.001089s
HumanEval_109.py: 0.000118s
HumanEval_111.py: 0.000778s
HumanEval_112.py: 0.000195s
HumanEval_113.py: 0.000236s
HumanEval_116.py: 0.000554s
HumanEval_117.py: 0.000767s
HumanEval_120.py: 0.000133s
HumanEval_121.py: 0.000173s
HumanEval_122.py: 0.000110s
HumanEval_124.py: 0.000200s
HumanEval_125.py: 0.000260s
HumanEval_128.py: 0.000076s
HumanEval_131.py: 0.000078s
HumanEval_135.py: 0.000062s
HumanEval_136.py: 0.000134s
HumanEval_138.py: 0.000031s
HumanEval_139.py: 0.000158s
HumanEval_141.py: 0.001097s
HumanEval_142.py: 0.000429s
HumanEval_143.py: 0.000496s
HumanEval_144.py: 0.000275s
HumanEval_146.py: 0.000324s
HumanEval_147.py: 0.283012s
HumanEval_148.py: 0.000100s
HumanEval_149.py: 0.000276s
HumanEval_150.py: 0.000118s
HumanEval_151.py: 0.001036s
HumanEval_152.py: 0.000119s
HumanEval_153.py: 0.001953s
HumanEval_155.py: 0.000213s
HumanEval_156.py: 0.000361s
HumanEval_157.py: 0.000067s
HumanEval_158.py: 0.000228s
HumanEval_161.py: 0.000644s
HumanEval_162.py: 0.000086s
