HumanEval_0.py: 0.000188s
HumanEval_1.py: 0.000748s
HumanEval_2.py: 0.000021s
HumanEval_3.py: 0.000050s
HumanEval_4.py: 0.000160s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000044s
HumanEval_9.py: 0.000063s
HumanEval_10.py: 0.000106s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000052s
HumanEval_13.py: 0.000022s
HumanEval_14.py: 0.000061s
HumanEval_15.py: 0.000112s
HumanEval_16.py: 0.000066s
HumanEval_18.py: 0.000118s
HumanEval_19.py: 0.000179s
HumanEval_20.py: 0.000216s
HumanEval_21.py: 0.000147s
HumanEval_22.py: 0.000071s
HumanEval_23.py: 0.000018s
HumanEval_24.py: 0.000113s
HumanEval_25.py: 0.000238s
HumanEval_27.py: 0.000426s
HumanEval_28.py: 0.000024s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000047s
HumanEval_31.py: 0.000120s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000019s
HumanEval_37.py: 0.000190s
HumanEval_38.py: 0.063749s
HumanEval_40.py: 0.000719s
HumanEval_41.py: 0.000057s
HumanEval_42.py: 0.000059s
HumanEval_43.py: 0.000417s
HumanEval_44.py: 0.000506s
HumanEval_45.py: 0.000019s
HumanEval_46.py: 0.000249s
HumanEval_47.py: 0.000107s
HumanEval_49.py: 0.000170s
HumanEval_50.py: 0.075452s
HumanEval_51.py: 0.000170s
HumanEval_52.py: 0.000122s
HumanEval_53.py: 0.005575s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000149s
HumanEval_57.py: 0.000391s
HumanEval_58.py: 0.000060s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000141s
HumanEval_62.py: 0.000068s
HumanEval_63.py: 0.000196s
HumanEval_66.py: 0.000307s
HumanEval_67.py: 0.000077s
HumanEval_68.py: 0.000102s
HumanEval_70.py: 0.000324s
HumanEval_71.py: 0.000093s
HumanEval_73.py: 0.000088s
HumanEval_74.py: 0.000331s
HumanEval_76.py: 0.000059s
HumanEval_78.py: 0.000176s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000123s
HumanEval_82.py: 0.000206s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000272s
HumanEval_87.py: 0.000328s
HumanEval_88.py: 0.000070s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000083s
HumanEval_95.py: 0.000322s
HumanEval_96.py: 0.000767s
HumanEval_97.py: 0.000056s
HumanEval_98.py: 0.000066s
HumanEval_101.py: 0.000177s
HumanEval_102.py: 0.000033s
HumanEval_103.py: 0.000112s
HumanEval_104.py: 0.000332s
HumanEval_105.py: 0.000159s
HumanEval_107.py: 0.000943s
HumanEval_109.py: 0.000106s
HumanEval_111.py: 0.000668s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000207s
HumanEval_116.py: 0.000488s
HumanEval_117.py: 0.000701s
HumanEval_120.py: 0.000124s
HumanEval_121.py: 0.000148s
HumanEval_122.py: 0.000095s
HumanEval_124.py: 0.000175s
HumanEval_125.py: 0.000229s
HumanEval_128.py: 0.000068s
HumanEval_131.py: 0.000071s
HumanEval_135.py: 0.000052s
HumanEval_136.py: 0.000120s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000138s
HumanEval_141.py: 0.000943s
HumanEval_142.py: 0.000376s
HumanEval_143.py: 0.000436s
HumanEval_144.py: 0.000238s
HumanEval_146.py: 0.000283s
HumanEval_147.py: 0.260958s
HumanEval_148.py: 0.000094s
HumanEval_149.py: 0.000259s
HumanEval_150.py: 0.000112s
HumanEval_151.py: 0.000955s
HumanEval_152.py: 0.000116s
HumanEval_153.py: 0.001765s
HumanEval_155.py: 0.000205s
HumanEval_156.py: 0.000347s
HumanEval_157.py: 0.000063s
HumanEval_158.py: 0.000218s
HumanEval_161.py: 0.000617s
HumanEval_162.py: 0.000085s
