HumanEval_0.py: 0.000171s
HumanEval_1.py: 0.000633s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000144s
HumanEval_7.py: 0.000044s
HumanEval_8.py: 0.000041s
HumanEval_9.py: 0.000056s
HumanEval_10.py: 0.000097s
HumanEval_11.py: 0.000113s
HumanEval_12.py: 0.000046s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000102s
HumanEval_16.py: 0.000059s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000160s
HumanEval_20.py: 0.000192s
HumanEval_21.py: 0.000130s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000099s
HumanEval_25.py: 0.000204s
HumanEval_27.py: 0.000378s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000040s
HumanEval_30.py: 0.000041s
HumanEval_31.py: 0.000107s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000165s
HumanEval_38.py: 0.054019s
HumanEval_40.py: 0.000386s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000233s
HumanEval_44.py: 0.000283s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000140s
HumanEval_47.py: 0.000063s
HumanEval_49.py: 0.000114s
HumanEval_50.py: 0.067668s
HumanEval_51.py: 0.000167s
HumanEval_52.py: 0.000120s
HumanEval_53.py: 0.005592s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000140s
HumanEval_57.py: 0.000379s
HumanEval_58.py: 0.000060s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000138s
HumanEval_62.py: 0.000064s
HumanEval_63.py: 0.000198s
HumanEval_66.py: 0.000302s
HumanEval_67.py: 0.000075s
HumanEval_68.py: 0.000104s
HumanEval_70.py: 0.000334s
HumanEval_71.py: 0.000091s
HumanEval_73.py: 0.000086s
HumanEval_74.py: 0.000333s
HumanEval_76.py: 0.000058s
HumanEval_78.py: 0.000177s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000123s
HumanEval_82.py: 0.000207s
HumanEval_85.py: 0.000084s
HumanEval_86.py: 0.000269s
HumanEval_87.py: 0.000330s
HumanEval_88.py: 0.000072s
HumanEval_90.py: 0.000102s
HumanEval_92.py: 0.000083s
HumanEval_95.py: 0.000315s
HumanEval_96.py: 0.000780s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000067s
HumanEval_101.py: 0.000175s
HumanEval_102.py: 0.000034s
HumanEval_103.py: 0.000114s
HumanEval_104.py: 0.000334s
HumanEval_105.py: 0.000163s
HumanEval_107.py: 0.000951s
HumanEval_109.py: 0.000107s
HumanEval_111.py: 0.000656s
HumanEval_112.py: 0.000172s
HumanEval_113.py: 0.000208s
HumanEval_116.py: 0.000480s
HumanEval_117.py: 0.000674s
HumanEval_120.py: 0.000113s
HumanEval_121.py: 0.000147s
HumanEval_122.py: 0.000100s
HumanEval_124.py: 0.000175s
HumanEval_125.py: 0.000230s
HumanEval_128.py: 0.000069s
HumanEval_131.py: 0.000066s
HumanEval_135.py: 0.000052s
HumanEval_136.py: 0.000116s
HumanEval_138.py: 0.000027s
HumanEval_139.py: 0.000140s
HumanEval_141.py: 0.000949s
HumanEval_142.py: 0.000373s
HumanEval_143.py: 0.000436s
HumanEval_144.py: 0.000238s
HumanEval_146.py: 0.000282s
HumanEval_147.py: 0.261373s
HumanEval_148.py: 0.000093s
HumanEval_149.py: 0.000254s
HumanEval_150.py: 0.000112s
HumanEval_151.py: 0.000988s
HumanEval_152.py: 0.000113s
HumanEval_153.py: 0.001861s
HumanEval_155.py: 0.000199s
HumanEval_156.py: 0.000335s
HumanEval_157.py: 0.000063s
HumanEval_158.py: 0.000222s
HumanEval_161.py: 0.000608s
HumanEval_162.py: 0.000084s
