HumanEval_1.py: 0.000417s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_5.py: 0.000051s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000121s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000021s
HumanEval_14.py: 0.000056s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000062s
HumanEval_17.py: 0.000104s
HumanEval_18.py: 0.000311s
HumanEval_21.py: 0.000129s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000091s
HumanEval_25.py: 0.000201s
HumanEval_26.py: 0.000073s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.009986s
HumanEval_32.py: 0.294594s
HumanEval_33.py: 0.000126s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_38.py: 0.054768s
HumanEval_42.py: 0.000031s
HumanEval_44.py: 0.000131s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000080s
HumanEval_48.py: 0.000103s
HumanEval_50.py: 0.070431s
HumanEval_51.py: 0.000177s
HumanEval_52.py: 0.000124s
HumanEval_53.py: 0.005777s
HumanEval_55.py: 0.002836s
HumanEval_57.py: 0.000087s
HumanEval_58.py: 0.000059s
HumanEval_60.py: 0.000424s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014400s
HumanEval_64.py: 0.000156s
HumanEval_65.py: 0.000062s
HumanEval_67.py: 0.000273s
HumanEval_70.py: 0.000320s
HumanEval_71.py: 0.000093s
HumanEval_72.py: 0.000066s
HumanEval_76.py: 0.000107s
HumanEval_77.py: 0.000119s
HumanEval_78.py: 0.000145s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000120s
HumanEval_85.py: 0.000086s
HumanEval_89.py: 0.000469s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000500s
HumanEval_95.py: 0.000226s
HumanEval_98.py: 0.000065s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001044s
HumanEval_109.py: 0.000143s
HumanEval_111.py: 0.000301s
HumanEval_112.py: 0.000172s
HumanEval_113.py: 0.000629s
HumanEval_118.py: 0.000157s
HumanEval_121.py: 0.000123s
HumanEval_123.py: 0.000173s
HumanEval_124.py: 0.000281s
HumanEval_128.py: 0.000336s
HumanEval_131.py: 0.000100s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000611s
HumanEval_144.py: 0.000220s
HumanEval_148.py: 0.000078s
HumanEval_149.py: 0.000254s
HumanEval_150.py: 0.006766s
HumanEval_155.py: 0.000133s
HumanEval_157.py: 0.000078s
