HumanEval_1.py: 0.000438s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000047s
HumanEval_5.py: 0.000054s
HumanEval_7.py: 0.000050s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000109s
HumanEval_10.py: 0.000080s
HumanEval_11.py: 0.000127s
HumanEval_12.py: 0.000093s
HumanEval_13.py: 0.000021s
HumanEval_14.py: 0.000058s
HumanEval_15.py: 0.000075s
HumanEval_16.py: 0.000065s
HumanEval_17.py: 0.000105s
HumanEval_18.py: 0.000309s
HumanEval_21.py: 0.000129s
HumanEval_22.py: 0.000065s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000091s
HumanEval_25.py: 0.000206s
HumanEval_26.py: 0.000074s
HumanEval_27.py: 0.000027s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000046s
HumanEval_31.py: 0.011016s
HumanEval_32.py: 0.299620s
HumanEval_33.py: 0.000125s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_38.py: 0.055446s
HumanEval_42.py: 0.000035s
HumanEval_44.py: 0.000131s
HumanEval_45.py: 0.000012s
HumanEval_47.py: 0.000080s
HumanEval_48.py: 0.000103s
HumanEval_50.py: 0.070758s
HumanEval_51.py: 0.000181s
HumanEval_52.py: 0.000124s
HumanEval_53.py: 0.005781s
HumanEval_55.py: 0.002824s
HumanEval_57.py: 0.000088s
HumanEval_58.py: 0.000063s
HumanEval_60.py: 0.000426s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014970s
HumanEval_64.py: 0.000160s
HumanEval_65.py: 0.000062s
HumanEval_67.py: 0.000271s
HumanEval_70.py: 0.000323s
HumanEval_71.py: 0.000104s
HumanEval_72.py: 0.000067s
HumanEval_76.py: 0.000109s
HumanEval_77.py: 0.000124s
HumanEval_78.py: 0.000145s
HumanEval_79.py: 0.000034s
HumanEval_80.py: 0.000120s
HumanEval_85.py: 0.000087s
HumanEval_89.py: 0.000468s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000485s
HumanEval_95.py: 0.000225s
HumanEval_98.py: 0.000066s
HumanEval_102.py: 0.000039s
HumanEval_103.py: 0.001030s
HumanEval_109.py: 0.000149s
HumanEval_111.py: 0.000311s
HumanEval_112.py: 0.000171s
HumanEval_113.py: 0.000639s
HumanEval_118.py: 0.000155s
HumanEval_121.py: 0.000124s
HumanEval_123.py: 0.000176s
HumanEval_124.py: 0.000281s
HumanEval_128.py: 0.000339s
HumanEval_131.py: 0.000100s
HumanEval_138.py: 0.000026s
HumanEval_142.py: 0.000616s
HumanEval_144.py: 0.000221s
HumanEval_148.py: 0.000077s
HumanEval_149.py: 0.000249s
HumanEval_150.py: 0.007232s
HumanEval_155.py: 0.000138s
HumanEval_157.py: 0.000073s
