HumanEval_1.py: 0.000402s
HumanEval_2.py: 0.000022s
HumanEval_3.py: 0.000045s
HumanEval_5.py: 0.000051s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000107s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000086s
HumanEval_13.py: 0.000021s
HumanEval_14.py: 0.000057s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000062s
HumanEval_17.py: 0.000103s
HumanEval_18.py: 0.000307s
HumanEval_21.py: 0.000124s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000091s
HumanEval_25.py: 0.000204s
HumanEval_26.py: 0.000072s
HumanEval_27.py: 0.000032s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009810s
HumanEval_32.py: 0.286515s
HumanEval_33.py: 0.000117s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_38.py: 0.052769s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000012s
HumanEval_47.py: 0.000076s
HumanEval_48.py: 0.000104s
HumanEval_50.py: 0.070350s
HumanEval_51.py: 0.000177s
HumanEval_52.py: 0.000121s
HumanEval_53.py: 0.005775s
HumanEval_55.py: 0.002816s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000062s
HumanEval_60.py: 0.000415s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014538s
HumanEval_64.py: 0.000156s
HumanEval_65.py: 0.000061s
HumanEval_67.py: 0.000268s
HumanEval_70.py: 0.000314s
HumanEval_71.py: 0.000091s
HumanEval_72.py: 0.000065s
HumanEval_76.py: 0.000109s
HumanEval_77.py: 0.000121s
HumanEval_78.py: 0.000147s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000119s
HumanEval_85.py: 0.000085s
HumanEval_89.py: 0.000457s
HumanEval_92.py: 0.000087s
HumanEval_93.py: 0.000492s
HumanEval_95.py: 0.000232s
HumanEval_98.py: 0.000064s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001048s
HumanEval_109.py: 0.000145s
HumanEval_111.py: 0.000311s
HumanEval_112.py: 0.000168s
HumanEval_113.py: 0.000622s
HumanEval_118.py: 0.000156s
HumanEval_121.py: 0.000125s
HumanEval_123.py: 0.000175s
HumanEval_124.py: 0.000285s
HumanEval_128.py: 0.000340s
HumanEval_131.py: 0.000101s
HumanEval_138.py: 0.000026s
HumanEval_142.py: 0.000614s
HumanEval_144.py: 0.000217s
HumanEval_148.py: 0.000079s
HumanEval_149.py: 0.000256s
HumanEval_150.py: 0.006739s
HumanEval_155.py: 0.000123s
HumanEval_157.py: 0.000066s
