HumanEval_1.py: 0.000417s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000046s
HumanEval_5.py: 0.000053s
HumanEval_7.py: 0.000051s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000126s
HumanEval_12.py: 0.000090s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000058s
HumanEval_15.py: 0.000072s
HumanEval_16.py: 0.000064s
HumanEval_17.py: 0.000105s
HumanEval_18.py: 0.000318s
HumanEval_21.py: 0.000129s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000092s
HumanEval_25.py: 0.000204s
HumanEval_26.py: 0.000072s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000046s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.010519s
HumanEval_32.py: 0.298372s
HumanEval_33.py: 0.000125s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_38.py: 0.055544s
HumanEval_42.py: 0.000035s
HumanEval_44.py: 0.000135s
HumanEval_45.py: 0.000012s
HumanEval_47.py: 0.000080s
HumanEval_48.py: 0.000104s
HumanEval_50.py: 0.071121s
HumanEval_51.py: 0.000176s
HumanEval_52.py: 0.000123s
HumanEval_53.py: 0.005916s
HumanEval_55.py: 0.002816s
HumanEval_57.py: 0.000088s
HumanEval_58.py: 0.000061s
HumanEval_60.py: 0.000426s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014544s
HumanEval_64.py: 0.000159s
HumanEval_65.py: 0.000060s
HumanEval_67.py: 0.000272s
HumanEval_70.py: 0.000321s
HumanEval_71.py: 0.000093s
HumanEval_72.py: 0.000067s
HumanEval_76.py: 0.000109s
HumanEval_77.py: 0.000121s
HumanEval_78.py: 0.000147s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000118s
HumanEval_85.py: 0.000085s
HumanEval_89.py: 0.000468s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000514s
HumanEval_95.py: 0.000231s
HumanEval_98.py: 0.000065s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001047s
HumanEval_109.py: 0.000152s
HumanEval_111.py: 0.000312s
HumanEval_112.py: 0.000174s
HumanEval_113.py: 0.000637s
HumanEval_118.py: 0.000157s
HumanEval_121.py: 0.000125s
HumanEval_123.py: 0.000174s
HumanEval_124.py: 0.000281s
HumanEval_128.py: 0.000345s
HumanEval_131.py: 0.000102s
HumanEval_138.py: 0.000025s
HumanEval_142.py: 0.000620s
HumanEval_144.py: 0.000223s
HumanEval_148.py: 0.000081s
HumanEval_149.py: 0.000255s
HumanEval_150.py: 0.006817s
HumanEval_155.py: 0.000128s
HumanEval_157.py: 0.000067s
