HumanEval_1.py: 0.000444s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000051s
HumanEval_5.py: 0.000053s
HumanEval_7.py: 0.000050s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000090s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000072s
HumanEval_16.py: 0.000066s
HumanEval_17.py: 0.000105s
HumanEval_18.py: 0.000312s
HumanEval_21.py: 0.000127s
HumanEval_22.py: 0.000066s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000097s
HumanEval_25.py: 0.000206s
HumanEval_26.py: 0.000075s
HumanEval_27.py: 0.000028s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.011130s
HumanEval_32.py: 0.298160s
HumanEval_33.py: 0.000127s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_38.py: 0.055617s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000131s
HumanEval_45.py: 0.000011s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000103s
HumanEval_50.py: 0.070997s
HumanEval_51.py: 0.000180s
HumanEval_52.py: 0.000126s
HumanEval_53.py: 0.005930s
HumanEval_55.py: 0.002908s
HumanEval_57.py: 0.000089s
HumanEval_58.py: 0.000063s
HumanEval_60.py: 0.000437s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014572s
HumanEval_64.py: 0.000164s
HumanEval_65.py: 0.000064s
HumanEval_67.py: 0.000288s
HumanEval_70.py: 0.000334s
HumanEval_71.py: 0.000096s
HumanEval_72.py: 0.000070s
HumanEval_76.py: 0.000108s
HumanEval_77.py: 0.000122s
HumanEval_78.py: 0.000147s
HumanEval_79.py: 0.000034s
HumanEval_80.py: 0.000119s
HumanEval_85.py: 0.000090s
HumanEval_89.py: 0.000472s
HumanEval_92.py: 0.000087s
HumanEval_93.py: 0.000505s
HumanEval_95.py: 0.000233s
HumanEval_98.py: 0.000066s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001051s
HumanEval_109.py: 0.000149s
HumanEval_111.py: 0.000311s
HumanEval_112.py: 0.000173s
HumanEval_113.py: 0.000635s
HumanEval_118.py: 0.000157s
HumanEval_121.py: 0.000124s
HumanEval_123.py: 0.000179s
HumanEval_124.py: 0.000284s
HumanEval_128.py: 0.000339s
HumanEval_131.py: 0.000099s
HumanEval_138.py: 0.000026s
HumanEval_142.py: 0.000617s
HumanEval_144.py: 0.000219s
HumanEval_148.py: 0.000077s
HumanEval_149.py: 0.000245s
HumanEval_150.py: 0.007424s
HumanEval_155.py: 0.000136s
HumanEval_157.py: 0.000071s
