HumanEval_0.py: Kernel usage: 9.03%, CPU usage: 288.83%, CPU Runtime: 0.41s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.22%, CPU usage: 199.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.33%, CPU usage: 362.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 11.99%, CPU usage: 383.68%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 6.93%, CPU usage: 221.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.19%, CPU usage: 198.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.28%, CPU usage: 200.82%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.35%, CPU usage: 203.11%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_16.py: Kernel usage: 8.24%, CPU usage: 263.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.97%, CPU usage: 190.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 221.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.03s, Total Runtime: 0.51s
HumanEval_26.py: Kernel usage: 11.48%, CPU usage: 367.29%, CPU Runtime: 0.02s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.21%, CPU usage: 198.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_33.py: Kernel usage: 8.59%, CPU usage: 274.86%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.76%, CPU usage: 216.44%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_36.py: Kernel usage: 6.69%, CPU usage: 214.15%, CPU Runtime: 0.14s, Total Runtime: 0.07s
HumanEval_37.py: Kernel usage: 8.52%, CPU usage: 272.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.49%, CPU usage: 175.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 12.50%, CPU usage: 399.93%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.08%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_59.py: Kernel usage: 5.91%, CPU usage: 189.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.50%, CPU usage: 207.86%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.04%, CPU usage: 353.43%, CPU Runtime: 1.11s, Total Runtime: 0.31s
HumanEval_74.py: Kernel usage: 11.87%, CPU usage: 379.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.15%, CPU usage: 356.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 11.69%, CPU usage: 374.21%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_87.py: Kernel usage: 8.50%, CPU usage: 272.13%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 13.97%, CPU usage: 446.99%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 12.97%, CPU usage: 415.03%, CPU Runtime: 5.59s, Total Runtime: 1.35s
HumanEval_90.py: Kernel usage: 6.75%, CPU usage: 215.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 11.92%, CPU usage: 381.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.38%, CPU usage: 332.01%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 11.14%, CPU usage: 356.54%, CPU Runtime: 0.53s, Total Runtime: 0.15s
