HumanEval_0.py: Kernel usage: 9.02%, CPU usage: 288.65%, CPU Runtime: 0.41s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.21%, CPU usage: 198.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.33%, CPU usage: 362.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.02%, CPU usage: 384.56%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 6.93%, CPU usage: 221.80%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 6.25%, CPU usage: 199.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.15%, CPU usage: 196.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.30%, CPU usage: 201.75%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.35%, CPU usage: 203.10%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_16.py: Kernel usage: 8.88%, CPU usage: 284.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.96%, CPU usage: 190.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.90%, CPU usage: 220.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.05s, Total Runtime: 0.53s
HumanEval_26.py: Kernel usage: 11.71%, CPU usage: 374.58%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.16%, CPU usage: 197.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_33.py: Kernel usage: 8.59%, CPU usage: 274.99%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.75%, CPU usage: 216.05%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_36.py: Kernel usage: 6.70%, CPU usage: 214.30%, CPU Runtime: 0.14s, Total Runtime: 0.07s
HumanEval_37.py: Kernel usage: 8.49%, CPU usage: 271.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.53%, CPU usage: 177.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 12.50%, CPU usage: 399.95%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.33%, CPU usage: 202.69%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_59.py: Kernel usage: 6.06%, CPU usage: 194.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.51%, CPU usage: 208.22%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.75%, CPU Runtime: 1.09s, Total Runtime: 0.31s
HumanEval_74.py: Kernel usage: 11.85%, CPU usage: 379.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.15%, CPU usage: 356.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 11.71%, CPU usage: 374.64%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_87.py: Kernel usage: 8.56%, CPU usage: 273.81%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 13.94%, CPU usage: 446.18%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 12.96%, CPU usage: 414.88%, CPU Runtime: 5.84s, Total Runtime: 1.41s
HumanEval_90.py: Kernel usage: 6.74%, CPU usage: 215.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 11.91%, CPU usage: 381.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.36%, CPU usage: 331.60%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 11.15%, CPU usage: 356.69%, CPU Runtime: 0.54s, Total Runtime: 0.15s
Mbpp_97.py: Kernel usage: 16.54%, CPU usage: 529.29%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.79%, CPU usage: 153.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.82%, CPU usage: 378.29%, CPU Runtime: 5.64s, Total Runtime: 1.49s
HumanEval_119.py: Kernel usage: 6.23%, CPU usage: 199.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_120.py: Kernel usage: 8.25%, CPU usage: 263.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_123.py: Kernel usage: 15.41%, CPU usage: 493.22%, CPU Runtime: 0.71s, Total Runtime: 0.14s
Mbpp_128.py: Kernel usage: 9.90%, CPU usage: 316.75%, CPU Runtime: 0.27s, Total Runtime: 0.08s
Mbpp_129.py: Kernel usage: 3.13%, CPU usage: 100.27%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_130.py: Kernel usage: 14.84%, CPU usage: 474.83%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 7.80%, CPU usage: 249.67%, CPU Runtime: 0.07s, Total Runtime: 0.03s
