HumanEval_0.py: Kernel usage: 9.05%, CPU usage: 289.61%, CPU Runtime: 0.42s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.21%, CPU usage: 198.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.33%, CPU usage: 362.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 12.00%, CPU usage: 384.07%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 6.92%, CPU usage: 221.42%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.16%, CPU usage: 197.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.16%, CPU usage: 197.08%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.34%, CPU usage: 203.00%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_16.py: Kernel usage: 8.47%, CPU usage: 271.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.97%, CPU usage: 191.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.89%, CPU usage: 220.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.05s, Total Runtime: 0.52s
HumanEval_26.py: Kernel usage: 11.61%, CPU usage: 371.67%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.18%, CPU usage: 197.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_33.py: Kernel usage: 8.59%, CPU usage: 274.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.73%, CPU usage: 215.48%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_36.py: Kernel usage: 6.69%, CPU usage: 214.17%, CPU Runtime: 0.14s, Total Runtime: 0.07s
HumanEval_37.py: Kernel usage: 8.54%, CPU usage: 273.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.52%, CPU usage: 176.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 12.50%, CPU usage: 399.94%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.96%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.33%, CPU usage: 202.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_59.py: Kernel usage: 6.05%, CPU usage: 193.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.66%, CPU usage: 212.99%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.07%, CPU usage: 354.18%, CPU Runtime: 1.14s, Total Runtime: 0.32s
HumanEval_74.py: Kernel usage: 11.81%, CPU usage: 378.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.16%, CPU usage: 356.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 11.71%, CPU usage: 374.69%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_87.py: Kernel usage: 8.55%, CPU usage: 273.63%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 13.93%, CPU usage: 445.90%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 12.97%, CPU usage: 415.12%, CPU Runtime: 5.68s, Total Runtime: 1.37s
HumanEval_90.py: Kernel usage: 6.73%, CPU usage: 215.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 11.92%, CPU usage: 381.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
