Mbpp_1.py: Kernel usage: 7.42%, CPU usage: 237.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.37%, CPU usage: 171.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 9.71%, CPU usage: 310.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 10.14%, CPU usage: 324.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 7.68%, CPU usage: 245.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 5.64%, CPU usage: 180.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.13%, CPU usage: 132.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.01%, CPU usage: 128.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.72%, CPU usage: 182.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 5.79%, CPU usage: 185.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 4.89%, CPU usage: 156.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 6.33%, CPU usage: 202.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.25%, CPU usage: 199.95%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_30.py: Kernel usage: 6.73%, CPU usage: 215.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_32.py: Kernel usage: 5.48%, CPU usage: 175.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_36.py: Kernel usage: 5.09%, CPU usage: 162.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_38.py: Kernel usage: 7.73%, CPU usage: 247.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_40.py: Kernel usage: 9.47%, CPU usage: 303.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_41.py: Kernel usage: 6.83%, CPU usage: 218.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_44.py: Kernel usage: 5.45%, CPU usage: 174.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_45.py: Kernel usage: 6.78%, CPU usage: 216.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_46.py: Kernel usage: 5.85%, CPU usage: 187.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_47.py: Kernel usage: 5.50%, CPU usage: 176.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_49.py: Kernel usage: 5.63%, CPU usage: 180.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_50.py: Kernel usage: 10.05%, CPU usage: 321.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_51.py: Kernel usage: 4.34%, CPU usage: 138.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_52.py: Kernel usage: 4.19%, CPU usage: 133.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_53.py: Kernel usage: 4.36%, CPU usage: 139.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_54.py: Kernel usage: 6.07%, CPU usage: 194.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_55.py: Kernel usage: 5.16%, CPU usage: 165.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
