HumanEval_0.py: 0.008829s
Mbpp_3.py: 0.000379s
HumanEval_4.py: 10.809733s
HumanEval_9.py: 0.005945s
Mbpp_12.py: 0.004888s
HumanEval_16.py: 0.006633s
Mbpp_19.py: 0.001348s
HumanEval_20.py: 27.006508s
HumanEval_31.py: 1.065542s
HumanEval_33.py: 0.002421s
HumanEval_34.py: 0.006020s
HumanEval_37.py: 0.001622s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.338584s
HumanEval_54.py: 0.012999s
HumanEval_58.py: 54.742318s
HumanEval_59.py: 0.140023s
HumanEval_74.py: 0.000837s
Mbpp_75.py: 0.000408s
HumanEval_85.py: 0.020852s
HumanEval_86.py: 0.433043s
HumanEval_87.py: 0.013956s
Mbpp_88.py: 0.003204s
HumanEval_89.py: 0.627274s
HumanEval_90.py: 0.003095s
Mbpp_90.py: 0.001181s
Mbpp_94.py: 0.002665s
Mbpp_96.py: 0.032912s
Mbpp_97.py: 0.002011s
Mbpp_106.py: 0.001402s
HumanEval_113.py: 1.843504s
HumanEval_121.py: 0.009284s
Mbpp_123.py: 0.298874s
Mbpp_128.py: 0.069582s
Mbpp_129.py: 0.154502s
Mbpp_130.py: 0.003188s
Mbpp_137.py: 0.086399s
Mbpp_140.py: 0.009175s
Mbpp_141.py: 0.000674s
HumanEval_149.py: 0.039085s
Mbpp_166.py: 0.106345s
Mbpp_170.py: 0.028795s
Mbpp_226.py: 0.271673s
Mbpp_230.py: 0.047379s
Mbpp_240.py: 0.001211s
Mbpp_256.py: 1.862827s
Mbpp_265.py: 0.059226s
Mbpp_281.py: 0.000718s
Mbpp_308.py: 0.022386s
Mbpp_392.py: 0.194023s
Mbpp_395.py: 0.002909s
Mbpp_405.py: 0.000190s
Mbpp_414.py: 0.003037s
Mbpp_421.py: 0.031922s
Mbpp_424.py: 0.000682s
Mbpp_425.py: 0.003022s
Mbpp_428.py: 0.005275s
Mbpp_433.py: 0.163280s
Mbpp_446.py: 0.001140s
Mbpp_451.py: 0.001235s
Mbpp_456.py: 0.013034s
Mbpp_460.py: 0.002031s
Mbpp_474.py: 0.024852s
Mbpp_477.py: 0.000709s
Mbpp_572.py: 0.846632s
Mbpp_578.py: 0.016396s
Mbpp_586.py: 0.000288s
Mbpp_587.py: 0.001215s
Mbpp_588.py: 0.023549s
Mbpp_604.py: 0.014622s
Mbpp_610.py: 0.024898s
Mbpp_611.py: 0.003289s
Mbpp_631.py: 0.000366s
Mbpp_632.py: 0.001911s
Mbpp_633.py: 0.021070s
Mbpp_644.py: 0.009308s
Mbpp_720.py: 0.011140s
Mbpp_732.py: 0.000181s
Mbpp_740.py: 0.001961s
Mbpp_744.py: 0.135528s
Mbpp_750.py: 0.007249s
Mbpp_754.py: 0.002718s
Mbpp_755.py: 0.032906s
Mbpp_757.py: 57.678632s
Mbpp_758.py: 0.005205s
Mbpp_760.py: 0.000128s
Mbpp_764.py: 0.213850s
Mbpp_766.py: 0.235389s
Mbpp_775.py: 0.006335s
Mbpp_777.py: 0.003811s
Mbpp_800.py: 0.001252s
Mbpp_805.py: 0.005328s
Mbpp_808.py: 0.003813s
