HumanEval_0.py: 0.008801s
Mbpp_3.py: 0.000359s
HumanEval_4.py: 9.874896s
HumanEval_9.py: 0.006027s
Mbpp_12.py: 0.005612s
HumanEval_16.py: 0.006641s
Mbpp_19.py: 0.001508s
HumanEval_20.py: 26.684065s
HumanEval_31.py: 0.780658s
HumanEval_33.py: 0.002308s
HumanEval_34.py: 0.004580s
HumanEval_37.py: 0.001471s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.315838s
HumanEval_54.py: 0.012107s
HumanEval_58.py: 52.130491s
HumanEval_59.py: 0.128773s
HumanEval_74.py: 0.000819s
Mbpp_75.py: 0.000490s
HumanEval_85.py: 0.020125s
HumanEval_86.py: 0.417683s
HumanEval_87.py: 0.013199s
Mbpp_88.py: 0.003211s
HumanEval_89.py: 0.601190s
HumanEval_90.py: 0.002889s
Mbpp_90.py: 0.001081s
Mbpp_94.py: 0.002524s
Mbpp_96.py: 0.033251s
Mbpp_97.py: 0.001872s
Mbpp_106.py: 0.001077s
HumanEval_113.py: 1.767740s
HumanEval_121.py: 0.008999s
Mbpp_123.py: 0.292174s
Mbpp_128.py: 0.062389s
Mbpp_129.py: 0.154430s
Mbpp_130.py: 0.003232s
Mbpp_137.py: 0.084951s
Mbpp_140.py: 0.008977s
Mbpp_141.py: 0.000656s
HumanEval_149.py: 0.037701s
Mbpp_166.py: 0.105597s
Mbpp_170.py: 0.026517s
Mbpp_226.py: 0.273310s
Mbpp_230.py: 0.046980s
Mbpp_240.py: 0.000967s
Mbpp_256.py: 1.847022s
Mbpp_265.py: 0.039026s
Mbpp_281.py: 0.000719s
Mbpp_308.py: 0.022284s
Mbpp_392.py: 0.192777s
Mbpp_395.py: 0.002955s
Mbpp_405.py: 0.000188s
Mbpp_414.py: 0.003164s
Mbpp_421.py: 0.028842s
Mbpp_424.py: 0.000655s
Mbpp_425.py: 0.002743s
Mbpp_428.py: 0.005201s
Mbpp_433.py: 0.152104s
Mbpp_446.py: 0.001072s
Mbpp_451.py: 0.001155s
Mbpp_456.py: 0.012771s
Mbpp_460.py: 0.002465s
Mbpp_474.py: 0.020295s
Mbpp_477.py: 0.000686s
Mbpp_572.py: 0.839070s
Mbpp_578.py: 0.016370s
Mbpp_586.py: 0.000267s
Mbpp_587.py: 0.001182s
Mbpp_588.py: 0.025018s
Mbpp_604.py: 0.014493s
Mbpp_610.py: 0.024692s
Mbpp_611.py: 0.003250s
Mbpp_631.py: 0.000364s
Mbpp_632.py: 0.001891s
Mbpp_633.py: 0.021087s
Mbpp_644.py: 0.007472s
Mbpp_720.py: 0.009939s
Mbpp_732.py: 0.000177s
Mbpp_740.py: 0.001806s
Mbpp_744.py: 0.134708s
Mbpp_750.py: 0.007179s
Mbpp_754.py: 0.002717s
Mbpp_755.py: 0.045639s
Mbpp_757.py: 56.652483s
Mbpp_758.py: 0.007334s
Mbpp_760.py: 0.000140s
Mbpp_764.py: 0.210176s
Mbpp_766.py: 0.215001s
Mbpp_775.py: 0.006342s
Mbpp_777.py: 0.003766s
Mbpp_800.py: 0.001229s
Mbpp_805.py: 0.005486s
Mbpp_808.py: 0.005412s
