HumanEval_0.py: 0.009010s
Mbpp_3.py: 0.000367s
HumanEval_4.py: 10.245931s
HumanEval_9.py: 0.006010s
Mbpp_12.py: 0.005356s
HumanEval_16.py: 0.006535s
Mbpp_19.py: 0.001417s
HumanEval_20.py: 27.239963s
HumanEval_31.py: 0.832378s
HumanEval_33.py: 0.002387s
HumanEval_34.py: 0.004801s
HumanEval_37.py: 0.001532s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.330681s
HumanEval_54.py: 0.012690s
HumanEval_58.py: 53.573738s
HumanEval_59.py: 0.134112s
HumanEval_74.py: 0.000926s
Mbpp_75.py: 0.000499s
HumanEval_85.py: 0.020756s
HumanEval_86.py: 0.435208s
HumanEval_87.py: 0.014241s
Mbpp_88.py: 0.003357s
HumanEval_89.py: 0.625072s
HumanEval_90.py: 0.003066s
Mbpp_90.py: 0.001143s
Mbpp_94.py: 0.002602s
Mbpp_96.py: 0.033754s
Mbpp_97.py: 0.001978s
Mbpp_106.py: 0.001128s
HumanEval_113.py: 1.833379s
HumanEval_121.py: 0.009272s
Mbpp_123.py: 0.304573s
Mbpp_128.py: 0.064928s
Mbpp_129.py: 0.191698s
Mbpp_130.py: 0.003419s
Mbpp_137.py: 0.086474s
Mbpp_140.py: 0.008868s
Mbpp_141.py: 0.000643s
HumanEval_149.py: 0.039076s
Mbpp_166.py: 0.105182s
Mbpp_170.py: 0.027446s
Mbpp_226.py: 0.272815s
Mbpp_230.py: 0.047650s
Mbpp_240.py: 0.000952s
Mbpp_256.py: 1.831217s
Mbpp_265.py: 0.038110s
Mbpp_281.py: 0.000745s
Mbpp_308.py: 0.022520s
Mbpp_392.py: 0.207300s
Mbpp_395.py: 0.002877s
Mbpp_405.py: 0.000186s
Mbpp_414.py: 0.003121s
Mbpp_421.py: 0.030347s
Mbpp_424.py: 0.000661s
Mbpp_425.py: 0.002747s
Mbpp_428.py: 0.005343s
Mbpp_433.py: 0.168017s
Mbpp_446.py: 0.001079s
Mbpp_451.py: 0.001160s
Mbpp_456.py: 0.013551s
Mbpp_460.py: 0.002617s
Mbpp_474.py: 0.021028s
Mbpp_477.py: 0.000713s
Mbpp_572.py: 0.858820s
Mbpp_578.py: 0.017112s
Mbpp_586.py: 0.000300s
Mbpp_587.py: 0.001224s
Mbpp_588.py: 0.027271s
Mbpp_604.py: 0.016123s
Mbpp_610.py: 0.025891s
Mbpp_611.py: 0.003301s
Mbpp_631.py: 0.000368s
Mbpp_632.py: 0.001914s
Mbpp_633.py: 0.021890s
Mbpp_644.py: 0.008120s
Mbpp_720.py: 0.010361s
Mbpp_732.py: 0.000200s
Mbpp_740.py: 0.001869s
Mbpp_744.py: 0.135220s
Mbpp_750.py: 0.007829s
Mbpp_754.py: 0.002887s
Mbpp_755.py: 0.034559s
Mbpp_757.py: 58.021090s
Mbpp_758.py: 0.007575s
Mbpp_760.py: 0.000162s
Mbpp_764.py: 0.217787s
Mbpp_766.py: 0.237520s
Mbpp_775.py: 0.006530s
Mbpp_777.py: 0.003928s
Mbpp_800.py: 0.001222s
Mbpp_805.py: 0.005197s
Mbpp_808.py: 0.003822s
