HumanEval_0.py: 0.010065s
Mbpp_3.py: 0.000376s
HumanEval_4.py: 10.109190s
HumanEval_9.py: 0.005942s
Mbpp_12.py: 0.005106s
HumanEval_16.py: 0.006608s
Mbpp_19.py: 0.001343s
HumanEval_20.py: 26.985459s
HumanEval_31.py: 0.828738s
HumanEval_33.py: 0.002267s
HumanEval_34.py: 0.004519s
HumanEval_37.py: 0.001441s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.323515s
HumanEval_54.py: 0.012704s
HumanEval_58.py: 55.656562s
HumanEval_59.py: 0.146316s
HumanEval_74.py: 0.000920s
Mbpp_75.py: 0.000421s
HumanEval_85.py: 0.021408s
HumanEval_86.py: 0.451605s
HumanEval_87.py: 0.014288s
Mbpp_88.py: 0.003314s
HumanEval_89.py: 0.671481s
HumanEval_90.py: 0.003786s
Mbpp_90.py: 0.000887s
Mbpp_94.py: 0.002998s
Mbpp_96.py: 0.037783s
Mbpp_97.py: 0.002246s
Mbpp_106.py: 0.001575s
HumanEval_113.py: 1.963231s
HumanEval_121.py: 0.009163s
Mbpp_123.py: 0.308196s
Mbpp_128.py: 0.065778s
Mbpp_129.py: 0.190544s
Mbpp_130.py: 0.003160s
Mbpp_137.py: 0.088865s
Mbpp_140.py: 0.010317s
Mbpp_141.py: 0.000746s
HumanEval_149.py: 0.048244s
Mbpp_166.py: 0.123104s
Mbpp_170.py: 0.029578s
Mbpp_226.py: 0.314544s
Mbpp_230.py: 0.056436s
Mbpp_240.py: 0.001139s
Mbpp_256.py: 1.987327s
Mbpp_265.py: 0.039200s
Mbpp_281.py: 0.000713s
Mbpp_308.py: 0.022423s
Mbpp_392.py: 0.205873s
Mbpp_395.py: 0.002931s
Mbpp_405.py: 0.000190s
Mbpp_414.py: 0.003164s
Mbpp_421.py: 0.029903s
Mbpp_424.py: 0.000691s
Mbpp_425.py: 0.002771s
Mbpp_428.py: 0.005458s
Mbpp_433.py: 0.172056s
Mbpp_446.py: 0.001099s
Mbpp_451.py: 0.001196s
Mbpp_456.py: 0.013552s
Mbpp_460.py: 0.001848s
Mbpp_474.py: 0.025576s
Mbpp_477.py: 0.000718s
Mbpp_572.py: 0.884925s
Mbpp_578.py: 0.017213s
Mbpp_586.py: 0.000287s
Mbpp_587.py: 0.001247s
Mbpp_588.py: 0.033349s
Mbpp_604.py: 0.018314s
Mbpp_610.py: 0.027455s
Mbpp_611.py: 0.005928s
Mbpp_631.py: 0.000419s
Mbpp_632.py: 0.002204s
Mbpp_633.py: 0.024971s
Mbpp_644.py: 0.008379s
Mbpp_720.py: 0.012415s
Mbpp_732.py: 0.000200s
Mbpp_740.py: 0.001999s
Mbpp_744.py: 0.139448s
Mbpp_750.py: 0.007609s
Mbpp_754.py: 0.002722s
Mbpp_755.py: 0.034178s
Mbpp_757.py: 58.526669s
Mbpp_758.py: 0.005450s
Mbpp_760.py: 0.000136s
Mbpp_764.py: 0.211870s
Mbpp_766.py: 0.211260s
Mbpp_775.py: 0.006383s
Mbpp_777.py: 0.003762s
Mbpp_800.py: 0.001216s
Mbpp_805.py: 0.005325s
Mbpp_808.py: 0.003910s
