HumanEval_0.py: 0.009232s
Mbpp_3.py: 0.000381s
HumanEval_4.py: 11.257355s
HumanEval_9.py: 0.006291s
Mbpp_12.py: 0.005890s
HumanEval_16.py: 0.006515s
Mbpp_19.py: 0.001482s
HumanEval_20.py: 27.587944s
HumanEval_31.py: 0.820951s
HumanEval_33.py: 0.002333s
HumanEval_34.py: 0.005290s
HumanEval_37.py: 0.001567s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.333083s
HumanEval_54.py: 0.012772s
HumanEval_58.py: 53.314779s
HumanEval_59.py: 0.138394s
HumanEval_74.py: 0.000832s
Mbpp_75.py: 0.000412s
HumanEval_85.py: 0.020953s
HumanEval_86.py: 0.431261s
HumanEval_87.py: 0.014235s
Mbpp_88.py: 0.003255s
HumanEval_89.py: 0.622137s
HumanEval_90.py: 0.002882s
Mbpp_90.py: 0.001125s
Mbpp_94.py: 0.002642s
Mbpp_96.py: 0.032334s
Mbpp_97.py: 0.001939s
Mbpp_106.py: 0.001137s
HumanEval_113.py: 1.785356s
HumanEval_121.py: 0.009393s
Mbpp_123.py: 0.298683s
Mbpp_128.py: 0.065617s
Mbpp_129.py: 0.190439s
Mbpp_130.py: 0.003239s
Mbpp_137.py: 0.080408s
Mbpp_140.py: 0.008611s
Mbpp_141.py: 0.000617s
HumanEval_149.py: 0.035834s
Mbpp_166.py: 0.104027s
Mbpp_170.py: 0.042170s
Mbpp_226.py: 0.261008s
Mbpp_230.py: 0.044987s
Mbpp_240.py: 0.001147s
Mbpp_256.py: 1.835525s
Mbpp_265.py: 0.041138s
Mbpp_281.py: 0.000739s
Mbpp_308.py: 0.024007s
Mbpp_392.py: 0.194896s
Mbpp_395.py: 0.002803s
Mbpp_405.py: 0.000215s
Mbpp_414.py: 0.003292s
Mbpp_421.py: 0.031013s
Mbpp_424.py: 0.000721s
Mbpp_425.py: 0.003246s
Mbpp_428.py: 0.005288s
Mbpp_433.py: 0.174276s
Mbpp_446.py: 0.001110s
Mbpp_451.py: 0.001217s
Mbpp_456.py: 0.013010s
Mbpp_460.py: 0.001948s
Mbpp_474.py: 0.024603s
Mbpp_477.py: 0.000719s
Mbpp_572.py: 0.837632s
Mbpp_578.py: 0.016546s
Mbpp_586.py: 0.000226s
Mbpp_587.py: 0.001030s
Mbpp_588.py: 0.027080s
Mbpp_604.py: 0.014598s
Mbpp_610.py: 0.030192s
Mbpp_611.py: 0.003332s
Mbpp_631.py: 0.000344s
Mbpp_632.py: 0.001804s
Mbpp_633.py: 0.020332s
Mbpp_644.py: 0.007741s
Mbpp_720.py: 0.010636s
Mbpp_732.py: 0.000178s
Mbpp_740.py: 0.001851s
Mbpp_744.py: 0.135070s
Mbpp_750.py: 0.007123s
Mbpp_754.py: 0.002716s
Mbpp_755.py: 0.033024s
Mbpp_757.py: 56.572802s
Mbpp_758.py: 0.007277s
Mbpp_760.py: 0.000139s
Mbpp_764.py: 0.199542s
Mbpp_766.py: 0.224078s
Mbpp_775.py: 0.006223s
Mbpp_777.py: 0.003610s
Mbpp_800.py: 0.001224s
Mbpp_805.py: 0.005189s
Mbpp_808.py: 0.004187s
