HumanEval_0.py: 0.000444s
HumanEval_1.py: 0.000419s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000156s
HumanEval_5.py: 0.000052s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000092s
HumanEval_11.py: 0.000147s
HumanEval_12.py: 0.000104s
HumanEval_13.py: 0.000024s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000083s
HumanEval_20.py: 0.000684s
HumanEval_21.py: 0.000144s
HumanEval_22.py: 0.000067s
HumanEval_23.py: 0.000017s
HumanEval_27.py: 0.000029s
HumanEval_28.py: 0.000023s
HumanEval_29.py: 0.000047s
HumanEval_30.py: 0.000046s
HumanEval_31.py: 0.010466s
HumanEval_33.py: 0.000128s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000018s
HumanEval_37.py: 0.000133s
HumanEval_39.py: 0.000047s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000138s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000194s
HumanEval_47.py: 0.000082s
HumanEval_49.py: 0.000911s
HumanEval_50.py: 0.072467s
HumanEval_51.py: 0.000223s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005974s
HumanEval_54.py: 0.000061s
HumanEval_55.py: 0.002883s
HumanEval_56.py: 0.000147s
HumanEval_58.py: 0.000132s
HumanEval_60.py: 0.000049s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014787s
HumanEval_64.py: 0.000156s
HumanEval_66.py: 0.000411s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000067s
HumanEval_74.py: 0.000132s
HumanEval_78.py: 0.000148s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000119s
HumanEval_81.py: 0.000128s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000086s
HumanEval_86.py: 0.000307s
HumanEval_87.py: 0.000528s
HumanEval_89.py: 0.000461s
HumanEval_92.py: 0.000088s
HumanEval_93.py: 0.000496s
HumanEval_95.py: 0.000233s
HumanEval_96.py: 0.001729s
HumanEval_97.py: 0.000065s
HumanEval_98.py: 0.000072s
HumanEval_103.py: 0.001103s
HumanEval_104.py: 0.000376s
HumanEval_105.py: 0.000141s
HumanEval_111.py: 0.000318s
HumanEval_112.py: 0.000195s
HumanEval_113.py: 0.000264s
HumanEval_114.py: 0.000364s
HumanEval_116.py: 0.000574s
HumanEval_121.py: 0.000130s
HumanEval_123.py: 0.000186s
HumanEval_125.py: 0.000205s
HumanEval_126.py: 0.000892s
HumanEval_128.py: 0.000345s
HumanEval_132.py: 0.000597s
HumanEval_133.py: 0.000309s
HumanEval_134.py: 0.000154s
HumanEval_136.py: 0.000574s
HumanEval_138.py: 0.000026s
HumanEval_142.py: 0.000658s
HumanEval_144.py: 0.000223s
HumanEval_146.py: 0.000124s
HumanEval_147.py: 0.373597s
HumanEval_148.py: 0.000080s
HumanEval_150.py: 0.006659s
HumanEval_152.py: 0.000108s
HumanEval_153.py: 0.002748s
HumanEval_155.py: 0.000142s
HumanEval_157.py: 0.000064s
HumanEval_160.py: 0.000305s
