HumanEval_0.py: 0.000437s
HumanEval_1.py: 0.000444s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000047s
HumanEval_4.py: 0.000158s
HumanEval_5.py: 0.000052s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000126s
HumanEval_12.py: 0.000087s
HumanEval_13.py: 0.000021s
HumanEval_14.py: 0.000057s
HumanEval_15.py: 0.000072s
HumanEval_20.py: 0.000608s
HumanEval_21.py: 0.000137s
HumanEval_22.py: 0.000068s
HumanEval_23.py: 0.000017s
HumanEval_27.py: 0.000027s
HumanEval_28.py: 0.000023s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000046s
HumanEval_31.py: 0.010651s
HumanEval_33.py: 0.000129s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000135s
HumanEval_39.py: 0.000048s
HumanEval_41.py: 0.000032s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000138s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000186s
HumanEval_47.py: 0.000084s
HumanEval_49.py: 0.000871s
HumanEval_50.py: 0.071490s
HumanEval_51.py: 0.000230s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005929s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.002864s
HumanEval_56.py: 0.000144s
HumanEval_58.py: 0.000129s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000147s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.015092s
HumanEval_64.py: 0.000162s
HumanEval_66.py: 0.000414s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000066s
HumanEval_74.py: 0.000133s
HumanEval_78.py: 0.000149s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000131s
HumanEval_81.py: 0.000131s
HumanEval_84.py: 0.000142s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000315s
HumanEval_87.py: 0.000566s
HumanEval_89.py: 0.000510s
HumanEval_92.py: 0.000095s
HumanEval_93.py: 0.000550s
HumanEval_95.py: 0.000272s
HumanEval_96.py: 0.001730s
HumanEval_97.py: 0.000060s
HumanEval_98.py: 0.000067s
HumanEval_103.py: 0.001025s
HumanEval_104.py: 0.000392s
HumanEval_105.py: 0.000139s
HumanEval_111.py: 0.000321s
HumanEval_112.py: 0.000173s
HumanEval_113.py: 0.000256s
HumanEval_114.py: 0.000363s
HumanEval_116.py: 0.000594s
HumanEval_121.py: 0.000134s
HumanEval_123.py: 0.000183s
HumanEval_125.py: 0.000210s
HumanEval_126.py: 0.000910s
HumanEval_128.py: 0.000357s
HumanEval_132.py: 0.000609s
HumanEval_133.py: 0.000313s
HumanEval_134.py: 0.000175s
HumanEval_136.py: 0.000560s
HumanEval_138.py: 0.000027s
HumanEval_142.py: 0.000656s
HumanEval_144.py: 0.000222s
HumanEval_146.py: 0.000127s
HumanEval_147.py: 0.371873s
HumanEval_148.py: 0.000081s
HumanEval_150.py: 0.006750s
HumanEval_152.py: 0.000107s
HumanEval_153.py: 0.002758s
HumanEval_155.py: 0.000124s
HumanEval_157.py: 0.000068s
HumanEval_160.py: 0.000299s
