HumanEval_0.py: 0.000485s
HumanEval_1.py: 0.000452s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000048s
HumanEval_4.py: 0.000173s
HumanEval_5.py: 0.000056s
HumanEval_7.py: 0.000053s
HumanEval_8.py: 0.000035s
HumanEval_9.py: 0.000119s
HumanEval_10.py: 0.000088s
HumanEval_11.py: 0.000146s
HumanEval_12.py: 0.000100s
HumanEval_13.py: 0.000024s
HumanEval_14.py: 0.000069s
HumanEval_15.py: 0.000089s
HumanEval_20.py: 0.000765s
HumanEval_21.py: 0.000163s
HumanEval_22.py: 0.000079s
HumanEval_23.py: 0.000020s
HumanEval_27.py: 0.000033s
HumanEval_28.py: 0.000026s
HumanEval_29.py: 0.000054s
HumanEval_30.py: 0.000055s
HumanEval_31.py: 0.011866s
HumanEval_33.py: 0.000148s
HumanEval_34.py: 0.000020s
HumanEval_35.py: 0.000020s
HumanEval_37.py: 0.000147s
HumanEval_39.py: 0.000051s
HumanEval_41.py: 0.000036s
HumanEval_42.py: 0.000037s
HumanEval_44.py: 0.000155s
HumanEval_45.py: 0.000014s
HumanEval_46.py: 0.000225s
HumanEval_47.py: 0.000094s
HumanEval_49.py: 0.001058s
HumanEval_50.py: 0.079556s
HumanEval_51.py: 0.000254s
HumanEval_52.py: 0.000035s
HumanEval_53.py: 0.006547s
HumanEval_54.py: 0.000068s
HumanEval_55.py: 0.003120s
HumanEval_56.py: 0.000161s
HumanEval_58.py: 0.000144s
HumanEval_60.py: 0.000053s
HumanEval_61.py: 0.000159s
HumanEval_62.py: 0.000075s
HumanEval_63.py: 0.016276s
HumanEval_64.py: 0.000181s
HumanEval_66.py: 0.000453s
HumanEval_71.py: 0.000100s
HumanEval_72.py: 0.000072s
HumanEval_74.py: 0.000144s
HumanEval_78.py: 0.000156s
HumanEval_79.py: 0.000035s
HumanEval_80.py: 0.000126s
HumanEval_81.py: 0.000144s
HumanEval_84.py: 0.000155s
HumanEval_85.py: 0.000094s
HumanEval_86.py: 0.000341s
HumanEval_87.py: 0.000574s
HumanEval_89.py: 0.000513s
HumanEval_92.py: 0.000101s
HumanEval_93.py: 0.000573s
HumanEval_95.py: 0.000268s
HumanEval_96.py: 0.001924s
HumanEval_97.py: 0.000071s
HumanEval_98.py: 0.000077s
HumanEval_103.py: 0.001264s
HumanEval_104.py: 0.000423s
HumanEval_105.py: 0.000161s
HumanEval_111.py: 0.000355s
HumanEval_112.py: 0.000201s
HumanEval_113.py: 0.000300s
HumanEval_114.py: 0.000414s
HumanEval_116.py: 0.000650s
HumanEval_121.py: 0.000150s
HumanEval_123.py: 0.000202s
HumanEval_125.py: 0.000231s
HumanEval_126.py: 0.001001s
HumanEval_128.py: 0.000394s
HumanEval_132.py: 0.000660s
HumanEval_133.py: 0.000349s
HumanEval_134.py: 0.000175s
HumanEval_136.py: 0.000650s
HumanEval_138.py: 0.000032s
HumanEval_142.py: 0.000746s
HumanEval_144.py: 0.000264s
HumanEval_146.py: 0.000148s
HumanEval_147.py: 0.414021s
HumanEval_148.py: 0.000080s
HumanEval_150.py: 0.006609s
HumanEval_152.py: 0.000107s
HumanEval_153.py: 0.002778s
HumanEval_155.py: 0.000123s
HumanEval_157.py: 0.000065s
HumanEval_160.py: 0.000322s
