HumanEval_0.py: 0.000456s
HumanEval_1.py: 0.000417s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000163s
HumanEval_5.py: 0.000052s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000076s
HumanEval_11.py: 0.000123s
HumanEval_12.py: 0.000088s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000057s
HumanEval_15.py: 0.000072s
HumanEval_20.py: 0.000614s
HumanEval_21.py: 0.000130s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000019s
HumanEval_27.py: 0.000028s
HumanEval_28.py: 0.000022s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.010844s
HumanEval_33.py: 0.000133s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000131s
HumanEval_39.py: 0.000044s
HumanEval_41.py: 0.000034s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000135s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000187s
HumanEval_47.py: 0.000080s
HumanEval_49.py: 0.000891s
HumanEval_50.py: 0.071565s
HumanEval_51.py: 0.000225s
HumanEval_52.py: 0.000034s
HumanEval_53.py: 0.005893s
HumanEval_54.py: 0.000059s
HumanEval_55.py: 0.002801s
HumanEval_56.py: 0.000145s
HumanEval_58.py: 0.000131s
HumanEval_60.py: 0.000048s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014776s
HumanEval_64.py: 0.000158s
HumanEval_66.py: 0.000421s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000068s
HumanEval_74.py: 0.000133s
HumanEval_78.py: 0.000146s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000120s
HumanEval_81.py: 0.000129s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000086s
HumanEval_86.py: 0.000312s
HumanEval_87.py: 0.000549s
HumanEval_89.py: 0.000517s
HumanEval_92.py: 0.000101s
HumanEval_93.py: 0.000541s
HumanEval_95.py: 0.000252s
HumanEval_96.py: 0.001694s
HumanEval_97.py: 0.000060s
HumanEval_98.py: 0.000068s
HumanEval_103.py: 0.001065s
HumanEval_104.py: 0.000366s
HumanEval_105.py: 0.000137s
HumanEval_111.py: 0.000310s
HumanEval_112.py: 0.000174s
HumanEval_113.py: 0.000260s
HumanEval_114.py: 0.000368s
HumanEval_116.py: 0.000566s
HumanEval_121.py: 0.000125s
HumanEval_123.py: 0.000182s
HumanEval_125.py: 0.000202s
HumanEval_126.py: 0.000887s
HumanEval_128.py: 0.000362s
HumanEval_132.py: 0.000612s
HumanEval_133.py: 0.000325s
HumanEval_134.py: 0.000161s
HumanEval_136.py: 0.000578s
HumanEval_138.py: 0.000027s
HumanEval_142.py: 0.000691s
HumanEval_144.py: 0.000239s
HumanEval_146.py: 0.000133s
HumanEval_147.py: 0.381863s
HumanEval_148.py: 0.000091s
HumanEval_150.py: 0.007459s
HumanEval_152.py: 0.000116s
HumanEval_153.py: 0.003070s
HumanEval_155.py: 0.000138s
HumanEval_157.py: 0.000072s
HumanEval_160.py: 0.000334s
