HumanEval_0.py: 0.000441s
HumanEval_1.py: 0.000419s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000160s
HumanEval_5.py: 0.000051s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000109s
HumanEval_10.py: 0.000077s
HumanEval_11.py: 0.000126s
HumanEval_12.py: 0.000090s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000056s
HumanEval_15.py: 0.000070s
HumanEval_20.py: 0.000604s
HumanEval_21.py: 0.000128s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000016s
HumanEval_27.py: 0.000027s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000046s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.010393s
HumanEval_33.py: 0.000124s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000133s
HumanEval_39.py: 0.000045s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000134s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000190s
HumanEval_47.py: 0.000082s
HumanEval_49.py: 0.000888s
HumanEval_50.py: 0.071279s
HumanEval_51.py: 0.000230s
HumanEval_52.py: 0.000034s
HumanEval_53.py: 0.005973s
HumanEval_54.py: 0.000062s
HumanEval_55.py: 0.002790s
HumanEval_56.py: 0.000144s
HumanEval_58.py: 0.000130s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014494s
HumanEval_64.py: 0.000160s
HumanEval_66.py: 0.000413s
HumanEval_71.py: 0.000095s
HumanEval_72.py: 0.000069s
HumanEval_74.py: 0.000133s
HumanEval_78.py: 0.000147s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000125s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000086s
HumanEval_86.py: 0.000302s
HumanEval_87.py: 0.000525s
HumanEval_89.py: 0.000480s
HumanEval_92.py: 0.000087s
HumanEval_93.py: 0.000641s
HumanEval_95.py: 0.000234s
HumanEval_96.py: 0.001641s
HumanEval_97.py: 0.000060s
HumanEval_98.py: 0.000067s
HumanEval_103.py: 0.001008s
HumanEval_104.py: 0.000361s
HumanEval_105.py: 0.000140s
HumanEval_111.py: 0.000307s
HumanEval_112.py: 0.000173s
HumanEval_113.py: 0.000254s
HumanEval_114.py: 0.000359s
HumanEval_116.py: 0.000560s
HumanEval_121.py: 0.000126s
HumanEval_123.py: 0.000185s
HumanEval_125.py: 0.000213s
HumanEval_126.py: 0.000885s
HumanEval_128.py: 0.000370s
HumanEval_132.py: 0.000595s
HumanEval_133.py: 0.000304s
HumanEval_134.py: 0.000156s
HumanEval_136.py: 0.000542s
HumanEval_138.py: 0.000027s
HumanEval_142.py: 0.000674s
HumanEval_144.py: 0.000225s
HumanEval_146.py: 0.000125s
HumanEval_147.py: 0.392095s
HumanEval_148.py: 0.000079s
HumanEval_150.py: 0.006672s
HumanEval_152.py: 0.000106s
HumanEval_153.py: 0.002761s
HumanEval_155.py: 0.000124s
HumanEval_157.py: 0.000067s
HumanEval_160.py: 0.000309s
