HumanEval_0.py: 0.000446s
HumanEval_1.py: 0.000407s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000159s
HumanEval_5.py: 0.000051s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000076s
HumanEval_11.py: 0.000127s
HumanEval_12.py: 0.000095s
HumanEval_13.py: 0.000021s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000071s
HumanEval_20.py: 0.000610s
HumanEval_21.py: 0.000128s
HumanEval_22.py: 0.000067s
HumanEval_23.py: 0.000017s
HumanEval_27.py: 0.000027s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000042s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.010455s
HumanEval_33.py: 0.000132s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000018s
HumanEval_37.py: 0.000135s
HumanEval_39.py: 0.000047s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000034s
HumanEval_44.py: 0.000140s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000187s
HumanEval_47.py: 0.000082s
HumanEval_49.py: 0.000884s
HumanEval_50.py: 0.071144s
HumanEval_51.py: 0.000227s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005949s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.002822s
HumanEval_56.py: 0.000145s
HumanEval_58.py: 0.000133s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000146s
HumanEval_62.py: 0.000071s
HumanEval_63.py: 0.014695s
HumanEval_64.py: 0.000156s
HumanEval_66.py: 0.000410s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000067s
HumanEval_74.py: 0.000137s
HumanEval_78.py: 0.000147s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000120s
HumanEval_81.py: 0.000126s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000089s
HumanEval_86.py: 0.000312s
HumanEval_87.py: 0.000539s
HumanEval_89.py: 0.000512s
HumanEval_92.py: 0.000090s
HumanEval_93.py: 0.000533s
HumanEval_95.py: 0.000232s
HumanEval_96.py: 0.001659s
HumanEval_97.py: 0.000061s
HumanEval_98.py: 0.000065s
HumanEval_103.py: 0.001045s
HumanEval_104.py: 0.000368s
HumanEval_105.py: 0.000141s
HumanEval_111.py: 0.000321s
HumanEval_112.py: 0.000176s
HumanEval_113.py: 0.000267s
HumanEval_114.py: 0.000375s
HumanEval_116.py: 0.000593s
HumanEval_121.py: 0.000134s
HumanEval_123.py: 0.000190s
HumanEval_125.py: 0.000211s
HumanEval_126.py: 0.000908s
HumanEval_128.py: 0.000357s
HumanEval_132.py: 0.000584s
HumanEval_133.py: 0.000335s
HumanEval_134.py: 0.000159s
HumanEval_136.py: 0.000571s
HumanEval_138.py: 0.000027s
HumanEval_142.py: 0.000657s
HumanEval_144.py: 0.000231s
HumanEval_146.py: 0.000127s
HumanEval_147.py: 0.379925s
HumanEval_148.py: 0.000081s
HumanEval_150.py: 0.006622s
HumanEval_152.py: 0.000110s
HumanEval_153.py: 0.002793s
HumanEval_155.py: 0.000125s
HumanEval_157.py: 0.000065s
HumanEval_160.py: 0.000308s
