HumanEval_0.py: 0.000440s
HumanEval_1.py: 0.000413s
HumanEval_2.py: 0.000021s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000177s
HumanEval_5.py: 0.000051s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000101s
HumanEval_10.py: 0.000078s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000091s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000056s
HumanEval_15.py: 0.000072s
HumanEval_20.py: 0.000611s
HumanEval_21.py: 0.000132s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000017s
HumanEval_27.py: 0.000031s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.010056s
HumanEval_33.py: 0.000126s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000131s
HumanEval_39.py: 0.000043s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000136s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000189s
HumanEval_47.py: 0.000081s
HumanEval_49.py: 0.000861s
HumanEval_50.py: 0.072218s
HumanEval_51.py: 0.000225s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005949s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.002828s
HumanEval_56.py: 0.000145s
HumanEval_58.py: 0.000129s
HumanEval_60.py: 0.000048s
HumanEval_61.py: 0.000146s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014583s
HumanEval_64.py: 0.000166s
HumanEval_66.py: 0.000416s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000067s
HumanEval_74.py: 0.000134s
HumanEval_78.py: 0.000151s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000119s
HumanEval_81.py: 0.000127s
HumanEval_84.py: 0.000146s
HumanEval_85.py: 0.000085s
HumanEval_86.py: 0.000311s
HumanEval_87.py: 0.000554s
HumanEval_89.py: 0.000458s
HumanEval_92.py: 0.000087s
HumanEval_93.py: 0.000507s
HumanEval_95.py: 0.000240s
HumanEval_96.py: 0.001647s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000065s
HumanEval_103.py: 0.001116s
HumanEval_104.py: 0.000377s
HumanEval_105.py: 0.000146s
HumanEval_111.py: 0.000330s
HumanEval_112.py: 0.000178s
HumanEval_113.py: 0.000267s
HumanEval_114.py: 0.000377s
HumanEval_116.py: 0.000585s
HumanEval_121.py: 0.000127s
HumanEval_123.py: 0.000198s
HumanEval_125.py: 0.000204s
HumanEval_126.py: 0.000870s
HumanEval_128.py: 0.000338s
HumanEval_132.py: 0.000576s
HumanEval_133.py: 0.000307s
HumanEval_134.py: 0.000147s
HumanEval_136.py: 0.000551s
HumanEval_138.py: 0.000027s
HumanEval_142.py: 0.000641s
HumanEval_144.py: 0.000228s
HumanEval_146.py: 0.000123s
HumanEval_147.py: 0.383105s
HumanEval_148.py: 0.000082s
HumanEval_150.py: 0.006671s
HumanEval_152.py: 0.000121s
HumanEval_153.py: 0.002841s
HumanEval_155.py: 0.000125s
HumanEval_157.py: 0.000066s
HumanEval_160.py: 0.000321s
