Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 13.73s, Total Runtime: 6.86s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.52%, CPU Runtime: 0.25s, Total Runtime: 0.08s
HumanEval_9.py: Kernel usage: 7.53%, CPU usage: 240.89%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.82%, CPU usage: 186.27%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.36%, CPU usage: 203.61%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.37s, Total Runtime: 1.18s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.94%, CPU Runtime: 55.39s, Total Runtime: 13.85s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.08s, Total Runtime: 1.04s
HumanEval_33.py: Kernel usage: 8.64%, CPU usage: 276.50%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.30%, CPU usage: 201.73%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.21%, CPU usage: 230.57%, CPU Runtime: 0.78s, Total Runtime: 0.34s
HumanEval_58.py: Kernel usage: 6.36%, CPU usage: 203.68%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.63%, CPU usage: 180.08%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.03%, CPU usage: 352.96%, CPU Runtime: 0.93s, Total Runtime: 0.26s
Mbpp_75.py: Kernel usage: 11.17%, CPU usage: 357.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 9.00%, CPU usage: 287.86%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.13%, CPU usage: 196.05%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 231.13%, CPU Runtime: 1.54s, Total Runtime: 0.66s
Mbpp_90.py: Kernel usage: 7.12%, CPU usage: 227.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.42%, CPU usage: 333.40%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.10s, Total Runtime: 0.05s
Mbpp_97.py: Kernel usage: 7.04%, CPU usage: 225.26%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 167.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 8.21%, CPU usage: 262.67%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 14.69%, CPU usage: 470.12%, CPU Runtime: 32.20s, Total Runtime: 6.85s
HumanEval_121.py: Kernel usage: 9.21%, CPU usage: 294.57%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.26%, CPU Runtime: 0.96s, Total Runtime: 0.32s
Mbpp_128.py: Kernel usage: 7.72%, CPU usage: 246.91%, CPU Runtime: 0.18s, Total Runtime: 0.07s
Mbpp_130.py: Kernel usage: 6.30%, CPU usage: 201.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.87%, CPU usage: 187.92%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.87%, CPU usage: 187.86%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.28%, CPU usage: 232.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.32%, CPU usage: 266.20%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.09s
Mbpp_170.py: Kernel usage: 5.80%, CPU usage: 185.71%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.60s, Total Runtime: 0.30s
Mbpp_230.py: Kernel usage: 9.29%, CPU usage: 297.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 7.08%, CPU usage: 226.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.91%, CPU usage: 125.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.17%, CPU usage: 229.31%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 4.01s, Total Runtime: 2.01s
Mbpp_265.py: Kernel usage: 8.61%, CPU usage: 275.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.21%, CPU usage: 198.71%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 8.90s, Total Runtime: 4.45s
Mbpp_308.py: Kernel usage: 9.13%, CPU usage: 292.11%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_392.py: Kernel usage: 6.83%, CPU usage: 218.71%, CPU Runtime: 0.46s, Total Runtime: 0.21s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.11%, CPU usage: 195.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.12%, CPU usage: 291.98%, CPU Runtime: 0.12s, Total Runtime: 0.04s
Mbpp_424.py: Kernel usage: 7.16%, CPU usage: 229.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.53%, CPU usage: 144.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.05%, CPU usage: 289.48%, CPU Runtime: 0.38s, Total Runtime: 0.13s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.70s, Total Runtime: 0.35s
Mbpp_446.py: Kernel usage: 6.22%, CPU usage: 198.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.67%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.23%, CPU usage: 103.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.96%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_477.py: Kernel usage: 9.32%, CPU usage: 298.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.99%, CPU usage: 223.62%, CPU Runtime: 7.12s, Total Runtime: 3.18s
Mbpp_572.py: Kernel usage: 12.50%, CPU usage: 399.84%, CPU Runtime: 3.38s, Total Runtime: 0.84s
Mbpp_578.py: Kernel usage: 7.02%, CPU usage: 224.56%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_586.py: Kernel usage: 4.75%, CPU usage: 151.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.00%, CPU usage: 128.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_592.py: Kernel usage: 9.38%, CPU usage: 300.06%, CPU Runtime: 1.19s, Total Runtime: 0.40s
Mbpp_604.py: Kernel usage: 8.29%, CPU usage: 265.21%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_610.py: Kernel usage: 4.70%, CPU usage: 150.33%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_611.py: Kernel usage: 3.22%, CPU usage: 103.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.99%, CPU usage: 287.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.69%, CPU usage: 150.10%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.32%, CPU usage: 106.15%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 11.96%, CPU usage: 382.85%, CPU Runtime: 0.19s, Total Runtime: 0.05s
Mbpp_740.py: Kernel usage: 7.88%, CPU usage: 252.19%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.74%, CPU usage: 343.52%, CPU Runtime: 0.43s, Total Runtime: 0.13s
Mbpp_750.py: Kernel usage: 3.13%, CPU usage: 100.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_753.py: Kernel usage: 9.28%, CPU usage: 297.03%, CPU Runtime: 0.22s, Total Runtime: 0.08s
Mbpp_754.py: Kernel usage: 6.52%, CPU usage: 208.75%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_757.py: Kernel usage: 10.64%, CPU usage: 340.55%, CPU Runtime: 166.81s, Total Runtime: 48.98s
Mbpp_758.py: Kernel usage: 5.76%, CPU usage: 184.45%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_760.py: Kernel usage: 6.18%, CPU usage: 197.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_764.py: Kernel usage: 7.12%, CPU usage: 227.98%, CPU Runtime: 0.80s, Total Runtime: 0.35s
Mbpp_766.py: Kernel usage: 6.41%, CPU usage: 205.02%, CPU Runtime: 0.36s, Total Runtime: 0.17s
Mbpp_775.py: Kernel usage: 8.84%, CPU usage: 282.84%, CPU Runtime: 0.70s, Total Runtime: 0.25s
Mbpp_777.py: Kernel usage: 9.37%, CPU usage: 299.95%, CPU Runtime: 176.06s, Total Runtime: 58.70s
Mbpp_781.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 12.30s, Total Runtime: 6.15s
Mbpp_800.py: Kernel usage: 9.35%, CPU usage: 299.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_805.py: Kernel usage: 5.83%, CPU usage: 186.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_808.py: Kernel usage: 6.24%, CPU usage: 199.81%, CPU Runtime: 0.01s, Total Runtime: 0.00s
