Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 15.47s, Total Runtime: 7.73s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.52%, CPU Runtime: 0.26s, Total Runtime: 0.09s
HumanEval_9.py: Kernel usage: 7.53%, CPU usage: 240.82%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.76%, CPU usage: 184.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.37%, CPU usage: 203.90%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.46%, CPU usage: 174.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.44s, Total Runtime: 1.22s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.93%, CPU Runtime: 56.77s, Total Runtime: 14.19s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.04s, Total Runtime: 1.02s
HumanEval_33.py: Kernel usage: 8.62%, CPU usage: 275.90%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.32%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.16%, CPU usage: 229.26%, CPU Runtime: 0.78s, Total Runtime: 0.34s
HumanEval_58.py: Kernel usage: 6.35%, CPU usage: 203.26%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.61%, CPU usage: 179.39%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.03%, CPU usage: 352.90%, CPU Runtime: 0.95s, Total Runtime: 0.27s
Mbpp_75.py: Kernel usage: 11.06%, CPU usage: 354.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.97%, CPU usage: 287.15%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.69%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 230.92%, CPU Runtime: 1.54s, Total Runtime: 0.67s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.40%, CPU usage: 332.72%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.10s, Total Runtime: 0.05s
Mbpp_97.py: Kernel usage: 7.02%, CPU usage: 224.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.26%, CPU usage: 168.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 8.21%, CPU usage: 262.62%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 14.69%, CPU usage: 470.05%, CPU Runtime: 34.06s, Total Runtime: 7.25s
HumanEval_121.py: Kernel usage: 9.20%, CPU usage: 294.52%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.27%, CPU Runtime: 1.00s, Total Runtime: 0.33s
Mbpp_128.py: Kernel usage: 7.72%, CPU usage: 246.98%, CPU Runtime: 0.20s, Total Runtime: 0.08s
Mbpp_130.py: Kernel usage: 6.31%, CPU usage: 201.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.83%, CPU usage: 186.68%, CPU Runtime: 0.18s, Total Runtime: 0.10s
Mbpp_140.py: Kernel usage: 5.84%, CPU usage: 186.90%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.28%, CPU usage: 232.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.32%, CPU usage: 266.23%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.20s, Total Runtime: 0.10s
Mbpp_170.py: Kernel usage: 5.78%, CPU usage: 185.12%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.63s, Total Runtime: 0.32s
Mbpp_230.py: Kernel usage: 9.28%, CPU usage: 296.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 7.10%, CPU usage: 227.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.85%, CPU usage: 123.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.16%, CPU usage: 228.98%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 4.11s, Total Runtime: 2.06s
Mbpp_265.py: Kernel usage: 8.63%, CPU usage: 276.13%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.21%, CPU usage: 198.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 9.17s, Total Runtime: 4.59s
Mbpp_308.py: Kernel usage: 9.14%, CPU usage: 292.45%, CPU Runtime: 0.07s, Total Runtime: 0.02s
Mbpp_392.py: Kernel usage: 6.84%, CPU usage: 218.88%, CPU Runtime: 0.46s, Total Runtime: 0.21s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.15%, CPU usage: 196.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.17%, CPU usage: 293.35%, CPU Runtime: 0.08s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.18%, CPU usage: 229.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.47%, CPU usage: 142.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.17%, CPU usage: 293.47%, CPU Runtime: 0.35s, Total Runtime: 0.12s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.71s, Total Runtime: 0.36s
Mbpp_446.py: Kernel usage: 6.22%, CPU usage: 198.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.59%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.24%, CPU usage: 103.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_477.py: Kernel usage: 9.34%, CPU usage: 298.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.99%, CPU usage: 223.60%, CPU Runtime: 7.33s, Total Runtime: 3.28s
Mbpp_572.py: Kernel usage: 12.50%, CPU usage: 399.84%, CPU Runtime: 3.54s, Total Runtime: 0.89s
Mbpp_578.py: Kernel usage: 7.01%, CPU usage: 224.30%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_586.py: Kernel usage: 4.64%, CPU usage: 148.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 3.97%, CPU usage: 127.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_592.py: Kernel usage: 9.38%, CPU usage: 300.06%, CPU Runtime: 1.23s, Total Runtime: 0.41s
Mbpp_604.py: Kernel usage: 8.21%, CPU usage: 262.82%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_610.py: Kernel usage: 4.71%, CPU usage: 150.80%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_611.py: Kernel usage: 3.28%, CPU usage: 104.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.99%, CPU usage: 287.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.73%, CPU usage: 151.21%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.33%, CPU usage: 106.46%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 12.07%, CPU usage: 386.19%, CPU Runtime: 0.17s, Total Runtime: 0.04s
Mbpp_740.py: Kernel usage: 7.89%, CPU usage: 252.39%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.73%, CPU usage: 343.33%, CPU Runtime: 0.45s, Total Runtime: 0.13s
Mbpp_750.py: Kernel usage: 3.13%, CPU usage: 100.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_753.py: Kernel usage: 9.33%, CPU usage: 298.59%, CPU Runtime: 0.23s, Total Runtime: 0.08s
Mbpp_754.py: Kernel usage: 6.53%, CPU usage: 208.82%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_757.py: Kernel usage: 10.65%, CPU usage: 340.94%, CPU Runtime: 169.59s, Total Runtime: 49.74s
Mbpp_758.py: Kernel usage: 5.66%, CPU usage: 181.20%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_760.py: Kernel usage: 6.16%, CPU usage: 196.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_764.py: Kernel usage: 7.12%, CPU usage: 227.89%, CPU Runtime: 0.78s, Total Runtime: 0.34s
Mbpp_766.py: Kernel usage: 6.34%, CPU usage: 202.80%, CPU Runtime: 0.39s, Total Runtime: 0.19s
Mbpp_775.py: Kernel usage: 8.91%, CPU usage: 285.03%, CPU Runtime: 0.69s, Total Runtime: 0.24s
Mbpp_777.py: Kernel usage: 9.37%, CPU usage: 299.95%, CPU Runtime: 176.72s, Total Runtime: 58.92s
Mbpp_781.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 12.09s, Total Runtime: 6.05s
Mbpp_800.py: Kernel usage: 9.34%, CPU usage: 298.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_805.py: Kernel usage: 5.71%, CPU usage: 182.87%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_808.py: Kernel usage: 6.24%, CPU usage: 199.77%, CPU Runtime: 0.01s, Total Runtime: 0.00s
