Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 15.47s, Total Runtime: 7.74s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.48%, CPU Runtime: 0.26s, Total Runtime: 0.09s
HumanEval_9.py: Kernel usage: 7.52%, CPU usage: 240.52%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.78%, CPU usage: 184.96%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.37%, CPU usage: 203.77%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.46s, Total Runtime: 1.23s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.93%, CPU Runtime: 56.97s, Total Runtime: 14.24s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.11s, Total Runtime: 1.06s
HumanEval_33.py: Kernel usage: 8.64%, CPU usage: 276.49%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.21%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.19%, CPU usage: 230.15%, CPU Runtime: 0.79s, Total Runtime: 0.34s
HumanEval_58.py: Kernel usage: 6.35%, CPU usage: 203.30%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.63%, CPU usage: 180.05%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.70%, CPU Runtime: 0.96s, Total Runtime: 0.27s
Mbpp_75.py: Kernel usage: 11.11%, CPU usage: 355.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.97%, CPU usage: 286.96%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.88%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 231.07%, CPU Runtime: 1.57s, Total Runtime: 0.68s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.36%, CPU usage: 331.63%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.10s, Total Runtime: 0.05s
Mbpp_97.py: Kernel usage: 7.03%, CPU usage: 224.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.26%, CPU usage: 168.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 8.19%, CPU usage: 262.12%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 14.69%, CPU usage: 470.00%, CPU Runtime: 34.33s, Total Runtime: 7.30s
HumanEval_121.py: Kernel usage: 9.20%, CPU usage: 294.55%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.25%, CPU Runtime: 1.00s, Total Runtime: 0.33s
Mbpp_128.py: Kernel usage: 7.70%, CPU usage: 246.39%, CPU Runtime: 0.20s, Total Runtime: 0.08s
Mbpp_130.py: Kernel usage: 6.30%, CPU usage: 201.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.03%, CPU usage: 193.06%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.87%, CPU usage: 187.85%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.29%, CPU usage: 233.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.32%, CPU usage: 266.32%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.20s, Total Runtime: 0.10s
Mbpp_170.py: Kernel usage: 5.77%, CPU usage: 184.61%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.63s, Total Runtime: 0.32s
Mbpp_230.py: Kernel usage: 9.26%, CPU usage: 296.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 7.09%, CPU usage: 226.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.85%, CPU usage: 123.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.15%, CPU usage: 228.95%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 4.03s, Total Runtime: 2.01s
Mbpp_265.py: Kernel usage: 8.66%, CPU usage: 277.13%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.21%, CPU usage: 198.70%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 9.50s, Total Runtime: 4.75s
Mbpp_308.py: Kernel usage: 9.14%, CPU usage: 292.50%, CPU Runtime: 0.07s, Total Runtime: 0.02s
Mbpp_392.py: Kernel usage: 6.83%, CPU usage: 218.45%, CPU Runtime: 0.47s, Total Runtime: 0.21s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.15%, CPU usage: 196.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.10%, CPU usage: 291.34%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.16%, CPU usage: 229.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.34%, CPU usage: 138.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.16%, CPU usage: 293.26%, CPU Runtime: 0.34s, Total Runtime: 0.12s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.69s, Total Runtime: 0.35s
Mbpp_446.py: Kernel usage: 6.22%, CPU usage: 199.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.65%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.19%, CPU usage: 102.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_477.py: Kernel usage: 9.33%, CPU usage: 298.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.99%, CPU usage: 223.72%, CPU Runtime: 7.39s, Total Runtime: 3.30s
Mbpp_572.py: Kernel usage: 12.50%, CPU usage: 399.84%, CPU Runtime: 3.56s, Total Runtime: 0.89s
Mbpp_578.py: Kernel usage: 7.02%, CPU usage: 224.57%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_586.py: Kernel usage: 4.67%, CPU usage: 149.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.00%, CPU usage: 127.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_592.py: Kernel usage: 9.38%, CPU usage: 300.06%, CPU Runtime: 1.24s, Total Runtime: 0.41s
Mbpp_604.py: Kernel usage: 8.29%, CPU usage: 265.44%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_610.py: Kernel usage: 4.72%, CPU usage: 150.94%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_611.py: Kernel usage: 3.22%, CPU usage: 103.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.94%, CPU usage: 286.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.05s, Total Runtime: 0.03s
Mbpp_644.py: Kernel usage: 4.63%, CPU usage: 148.20%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.31%, CPU usage: 105.98%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 12.08%, CPU usage: 386.56%, CPU Runtime: 0.18s, Total Runtime: 0.05s
