Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 15.71s, Total Runtime: 7.85s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.51%, CPU Runtime: 0.26s, Total Runtime: 0.09s
HumanEval_9.py: Kernel usage: 7.49%, CPU usage: 239.79%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.77%, CPU usage: 184.75%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.37%, CPU usage: 203.79%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.47%, CPU usage: 175.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.52s, Total Runtime: 1.26s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.94%, CPU Runtime: 56.17s, Total Runtime: 14.05s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.13s, Total Runtime: 1.07s
HumanEval_33.py: Kernel usage: 8.67%, CPU usage: 277.47%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.42%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.18%, CPU usage: 229.70%, CPU Runtime: 0.77s, Total Runtime: 0.33s
HumanEval_58.py: Kernel usage: 6.35%, CPU usage: 203.22%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.62%, CPU usage: 179.87%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.72%, CPU Runtime: 0.96s, Total Runtime: 0.27s
Mbpp_75.py: Kernel usage: 11.15%, CPU usage: 356.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.98%, CPU usage: 287.22%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.89%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 230.94%, CPU Runtime: 1.56s, Total Runtime: 0.67s
Mbpp_90.py: Kernel usage: 7.08%, CPU usage: 226.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.39%, CPU usage: 332.38%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.09s, Total Runtime: 0.05s
Mbpp_97.py: Kernel usage: 7.04%, CPU usage: 225.27%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 168.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 8.21%, CPU usage: 262.81%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 14.69%, CPU usage: 470.10%, CPU Runtime: 34.42s, Total Runtime: 7.32s
HumanEval_121.py: Kernel usage: 9.20%, CPU usage: 294.55%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.25%, CPU Runtime: 0.98s, Total Runtime: 0.33s
Mbpp_128.py: Kernel usage: 7.71%, CPU usage: 246.61%, CPU Runtime: 0.20s, Total Runtime: 0.08s
Mbpp_130.py: Kernel usage: 6.30%, CPU usage: 201.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.04%, CPU usage: 193.27%, CPU Runtime: 0.17s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 5.86%, CPU usage: 187.47%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.30%, CPU usage: 233.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.31%, CPU usage: 265.91%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.10s
Mbpp_170.py: Kernel usage: 5.77%, CPU usage: 184.67%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.63s, Total Runtime: 0.32s
Mbpp_230.py: Kernel usage: 9.27%, CPU usage: 296.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 7.14%, CPU usage: 228.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.89%, CPU usage: 124.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.16%, CPU usage: 228.96%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 4.07s, Total Runtime: 2.04s
Mbpp_265.py: Kernel usage: 8.66%, CPU usage: 277.05%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.21%, CPU usage: 198.66%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 9.35s, Total Runtime: 4.67s
Mbpp_308.py: Kernel usage: 9.14%, CPU usage: 292.48%, CPU Runtime: 0.07s, Total Runtime: 0.02s
Mbpp_392.py: Kernel usage: 6.84%, CPU usage: 218.99%, CPU Runtime: 0.46s, Total Runtime: 0.21s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.18%, CPU usage: 197.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.18%, CPU usage: 293.69%, CPU Runtime: 0.08s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.17%, CPU usage: 229.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.50%, CPU usage: 143.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.17%, CPU usage: 293.47%, CPU Runtime: 0.36s, Total Runtime: 0.12s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.72s, Total Runtime: 0.36s
Mbpp_446.py: Kernel usage: 6.22%, CPU usage: 198.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.74%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.20%, CPU usage: 102.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_477.py: Kernel usage: 9.34%, CPU usage: 298.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.98%, CPU usage: 223.46%, CPU Runtime: 7.47s, Total Runtime: 3.34s
Mbpp_572.py: Kernel usage: 12.50%, CPU usage: 399.84%, CPU Runtime: 3.75s, Total Runtime: 0.94s
Mbpp_578.py: Kernel usage: 7.02%, CPU usage: 224.57%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_586.py: Kernel usage: 4.66%, CPU usage: 149.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 3.97%, CPU usage: 126.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_592.py: Kernel usage: 9.38%, CPU usage: 300.06%, CPU Runtime: 1.26s, Total Runtime: 0.42s
Mbpp_604.py: Kernel usage: 8.31%, CPU usage: 265.78%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_610.py: Kernel usage: 4.73%, CPU usage: 151.43%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_611.py: Kernel usage: 3.22%, CPU usage: 102.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.98%, CPU usage: 287.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.72%, CPU usage: 151.16%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.32%, CPU usage: 106.19%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 12.02%, CPU usage: 384.79%, CPU Runtime: 0.18s, Total Runtime: 0.05s
Mbpp_740.py: Kernel usage: 7.89%, CPU usage: 252.47%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.70%, CPU usage: 342.45%, CPU Runtime: 0.47s, Total Runtime: 0.14s
Mbpp_750.py: Kernel usage: 3.13%, CPU usage: 100.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_753.py: Kernel usage: 9.32%, CPU usage: 298.19%, CPU Runtime: 0.23s, Total Runtime: 0.08s
Mbpp_754.py: Kernel usage: 6.52%, CPU usage: 208.78%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_757.py: Kernel usage: 10.66%, CPU usage: 341.13%, CPU Runtime: 168.97s, Total Runtime: 49.53s
Mbpp_758.py: Kernel usage: 5.75%, CPU usage: 184.15%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_760.py: Kernel usage: 6.18%, CPU usage: 197.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_764.py: Kernel usage: 7.13%, CPU usage: 228.10%, CPU Runtime: 0.79s, Total Runtime: 0.34s
Mbpp_766.py: Kernel usage: 6.39%, CPU usage: 204.49%, CPU Runtime: 0.36s, Total Runtime: 0.18s
Mbpp_775.py: Kernel usage: 8.81%, CPU usage: 281.78%, CPU Runtime: 0.72s, Total Runtime: 0.26s
Mbpp_777.py: Kernel usage: 9.37%, CPU usage: 299.95%, CPU Runtime: 179.68s, Total Runtime: 59.90s
Mbpp_781.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.36s, Total Runtime: 5.68s
Mbpp_800.py: Kernel usage: 9.34%, CPU usage: 298.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
