Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 15.44s, Total Runtime: 7.72s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.50%, CPU Runtime: 0.26s, Total Runtime: 0.09s
HumanEval_9.py: Kernel usage: 7.52%, CPU usage: 240.67%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.59%, CPU usage: 178.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.38%, CPU usage: 204.19%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.47%, CPU usage: 175.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.51s, Total Runtime: 1.25s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.94%, CPU Runtime: 56.23s, Total Runtime: 14.06s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.12s, Total Runtime: 1.06s
HumanEval_33.py: Kernel usage: 8.63%, CPU usage: 276.18%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.30%, CPU usage: 201.54%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.17%, CPU usage: 229.40%, CPU Runtime: 0.96s, Total Runtime: 0.42s
HumanEval_58.py: Kernel usage: 6.35%, CPU usage: 203.12%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.55%, CPU usage: 177.72%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.03%, CPU usage: 353.00%, CPU Runtime: 1.03s, Total Runtime: 0.29s
Mbpp_75.py: Kernel usage: 11.12%, CPU usage: 355.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.98%, CPU usage: 287.40%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.90%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 230.96%, CPU Runtime: 1.58s, Total Runtime: 0.68s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
