Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 15.41s, Total Runtime: 7.70s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.49%, CPU Runtime: 0.26s, Total Runtime: 0.09s
HumanEval_9.py: Kernel usage: 7.51%, CPU usage: 240.46%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.76%, CPU usage: 184.23%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.37%, CPU usage: 203.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.46s, Total Runtime: 1.23s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.94%, CPU Runtime: 56.94s, Total Runtime: 14.24s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.11s, Total Runtime: 1.05s
HumanEval_33.py: Kernel usage: 8.65%, CPU usage: 276.95%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.29%, CPU usage: 201.35%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.18%, CPU usage: 229.73%, CPU Runtime: 0.76s, Total Runtime: 0.33s
HumanEval_58.py: Kernel usage: 6.36%, CPU usage: 203.39%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.61%, CPU usage: 179.66%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.77%, CPU Runtime: 0.96s, Total Runtime: 0.27s
Mbpp_75.py: Kernel usage: 11.11%, CPU usage: 355.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.98%, CPU usage: 287.46%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.78%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 230.91%, CPU Runtime: 1.54s, Total Runtime: 0.67s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.39%, CPU usage: 332.60%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.10s, Total Runtime: 0.05s
Mbpp_97.py: Kernel usage: 7.03%, CPU usage: 224.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.25%, CPU usage: 168.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 8.21%, CPU usage: 262.73%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 14.70%, CPU usage: 470.53%, CPU Runtime: 33.86s, Total Runtime: 7.20s
HumanEval_121.py: Kernel usage: 9.21%, CPU usage: 294.63%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.26%, CPU Runtime: 1.01s, Total Runtime: 0.34s
Mbpp_128.py: Kernel usage: 7.70%, CPU usage: 246.38%, CPU Runtime: 0.20s, Total Runtime: 0.08s
Mbpp_130.py: Kernel usage: 6.32%, CPU usage: 202.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.87%, CPU usage: 187.69%, CPU Runtime: 0.18s, Total Runtime: 0.10s
Mbpp_140.py: Kernel usage: 5.87%, CPU usage: 187.72%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.28%, CPU usage: 232.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
