Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 15.77s, Total Runtime: 7.89s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.51%, CPU Runtime: 0.26s, Total Runtime: 0.09s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 239.87%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_9.py: Kernel usage: 6.24%, CPU usage: 199.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.85%, CPU usage: 187.19%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.37%, CPU usage: 203.77%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.48%, CPU usage: 175.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.46s, Total Runtime: 1.23s
HumanEval_26.py: Kernel usage: 12.50%, CPU usage: 399.95%, CPU Runtime: 57.07s, Total Runtime: 14.27s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.10s, Total Runtime: 1.05s
HumanEval_33.py: Kernel usage: 8.67%, CPU usage: 277.33%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.30%, CPU usage: 201.48%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 7.18%, CPU usage: 229.77%, CPU Runtime: 0.77s, Total Runtime: 0.34s
HumanEval_58.py: Kernel usage: 6.36%, CPU usage: 203.48%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.62%, CPU usage: 179.86%, CPU Runtime: 0.03s, Total Runtime: 0.02s
HumanEval_64.py: Kernel usage: 11.02%, CPU usage: 352.74%, CPU Runtime: 0.96s, Total Runtime: 0.27s
Mbpp_75.py: Kernel usage: 11.07%, CPU usage: 354.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 8.96%, CPU usage: 286.84%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.74%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.22%, CPU usage: 231.06%, CPU Runtime: 1.56s, Total Runtime: 0.67s
Mbpp_90.py: Kernel usage: 7.13%, CPU usage: 228.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.36%, CPU usage: 331.59%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.10s, Total Runtime: 0.05s
Mbpp_97.py: Kernel usage: 7.04%, CPU usage: 225.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.26%, CPU usage: 168.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 8.22%, CPU usage: 262.89%, CPU Runtime: 0.04s, Total Runtime: 0.01s
HumanEval_113.py: Kernel usage: 14.69%, CPU usage: 470.05%, CPU Runtime: 33.56s, Total Runtime: 7.14s
HumanEval_121.py: Kernel usage: 9.19%, CPU usage: 294.23%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 9.35%, CPU usage: 299.26%, CPU Runtime: 1.00s, Total Runtime: 0.33s
Mbpp_128.py: Kernel usage: 7.73%, CPU usage: 247.22%, CPU Runtime: 0.20s, Total Runtime: 0.08s
Mbpp_130.py: Kernel usage: 6.30%, CPU usage: 201.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.03%, CPU usage: 193.10%, CPU Runtime: 0.16s, Total Runtime: 0.08s
Mbpp_140.py: Kernel usage: 5.87%, CPU usage: 187.84%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.28%, CPU usage: 232.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.32%, CPU usage: 266.25%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.05%, CPU Runtime: 0.19s, Total Runtime: 0.10s
Mbpp_170.py: Kernel usage: 5.78%, CPU usage: 184.83%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.61s, Total Runtime: 0.30s
Mbpp_230.py: Kernel usage: 9.26%, CPU usage: 296.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 7.13%, CPU usage: 228.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 4.05%, CPU usage: 129.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.18%, CPU usage: 229.69%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 4.07s, Total Runtime: 2.04s
Mbpp_265.py: Kernel usage: 8.63%, CPU usage: 276.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.21%, CPU usage: 198.59%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.01%, CPU Runtime: 9.19s, Total Runtime: 4.60s
Mbpp_308.py: Kernel usage: 9.14%, CPU usage: 292.34%, CPU Runtime: 0.07s, Total Runtime: 0.02s
Mbpp_392.py: Kernel usage: 6.84%, CPU usage: 218.96%, CPU Runtime: 0.46s, Total Runtime: 0.21s
Mbpp_395.py: Kernel usage: 6.25%, CPU usage: 199.91%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.17%, CPU usage: 197.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.17%, CPU usage: 293.55%, CPU Runtime: 0.08s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 7.17%, CPU usage: 229.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 3.99%, CPU usage: 127.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.16%, CPU usage: 293.28%, CPU Runtime: 0.35s, Total Runtime: 0.12s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.74s, Total Runtime: 0.37s
Mbpp_446.py: Kernel usage: 6.22%, CPU usage: 199.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 9.35%, CPU usage: 299.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.68%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.24%, CPU usage: 103.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_477.py: Kernel usage: 9.33%, CPU usage: 298.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.98%, CPU usage: 223.49%, CPU Runtime: 7.37s, Total Runtime: 3.30s
Mbpp_572.py: Kernel usage: 12.50%, CPU usage: 399.85%, CPU Runtime: 3.50s, Total Runtime: 0.87s
Mbpp_578.py: Kernel usage: 7.03%, CPU usage: 224.99%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_586.py: Kernel usage: 4.65%, CPU usage: 148.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.03%, CPU usage: 129.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_592.py: Kernel usage: 9.38%, CPU usage: 300.06%, CPU Runtime: 1.24s, Total Runtime: 0.41s
Mbpp_604.py: Kernel usage: 8.32%, CPU usage: 266.15%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_610.py: Kernel usage: 4.69%, CPU usage: 150.07%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_611.py: Kernel usage: 3.22%, CPU usage: 102.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.95%, CPU usage: 286.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.71%, CPU usage: 150.76%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.31%, CPU usage: 106.07%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 12.08%, CPU usage: 386.48%, CPU Runtime: 0.17s, Total Runtime: 0.04s
Mbpp_740.py: Kernel usage: 7.90%, CPU usage: 252.69%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.70%, CPU usage: 342.52%, CPU Runtime: 0.45s, Total Runtime: 0.13s
Mbpp_750.py: Kernel usage: 3.13%, CPU usage: 100.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
