HumanEval_0.py: Kernel usage: 3.18%, CPU usage: 101.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.33%, CPU usage: 362.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 11.99%, CPU usage: 383.68%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 6.93%, CPU usage: 221.61%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 6.25%, CPU usage: 199.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.19%, CPU usage: 198.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.30%, CPU usage: 201.74%, CPU Runtime: 0.01s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.36%, CPU usage: 203.52%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_16.py: Kernel usage: 7.75%, CPU usage: 247.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.96%, CPU usage: 190.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.89%, CPU usage: 220.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.10s, Total Runtime: 0.55s
HumanEval_26.py: Kernel usage: 11.67%, CPU usage: 373.44%, CPU Runtime: 0.02s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.22%, CPU usage: 199.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_33.py: Kernel usage: 8.61%, CPU usage: 275.38%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.75%, CPU usage: 216.09%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_36.py: Kernel usage: 6.69%, CPU usage: 213.95%, CPU Runtime: 0.15s, Total Runtime: 0.07s
HumanEval_37.py: Kernel usage: 8.54%, CPU usage: 273.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.37%, CPU usage: 171.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.35%, CPU usage: 331.22%, CPU Runtime: 1.18s, Total Runtime: 0.36s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.95%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_58.py: Kernel usage: 6.33%, CPU usage: 202.62%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_59.py: Kernel usage: 5.44%, CPU usage: 174.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.51%, CPU usage: 208.33%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 11.03%, CPU usage: 353.00%, CPU Runtime: 1.16s, Total Runtime: 0.33s
HumanEval_74.py: Kernel usage: 11.85%, CPU usage: 379.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.15%, CPU usage: 356.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 11.73%, CPU usage: 375.24%, CPU Runtime: 0.21s, Total Runtime: 0.06s
HumanEval_86.py: Kernel usage: 9.17%, CPU usage: 293.49%, CPU Runtime: 1.40s, Total Runtime: 0.48s
HumanEval_87.py: Kernel usage: 8.57%, CPU usage: 274.20%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 7.16%, CPU usage: 228.99%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_89.py: Kernel usage: 12.96%, CPU usage: 414.74%, CPU Runtime: 5.94s, Total Runtime: 1.43s
HumanEval_90.py: Kernel usage: 6.73%, CPU usage: 215.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 11.91%, CPU usage: 381.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.37%, CPU usage: 331.79%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 12.50%, CPU usage: 399.98%, CPU Runtime: 0.17s, Total Runtime: 0.04s
Mbpp_97.py: Kernel usage: 7.03%, CPU usage: 224.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.79%, CPU usage: 153.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.82%, CPU usage: 378.25%, CPU Runtime: 5.71s, Total Runtime: 1.51s
HumanEval_119.py: Kernel usage: 6.22%, CPU usage: 199.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_120.py: Kernel usage: 8.26%, CPU usage: 264.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 11.74%, CPU usage: 375.70%, CPU Runtime: 0.05s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 15.55%, CPU usage: 497.53%, CPU Runtime: 1.22s, Total Runtime: 0.25s
Mbpp_128.py: Kernel usage: 9.90%, CPU usage: 316.84%, CPU Runtime: 0.28s, Total Runtime: 0.09s
Mbpp_129.py: Kernel usage: 3.13%, CPU usage: 100.32%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_130.py: Kernel usage: 14.79%, CPU usage: 473.39%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 7.71%, CPU usage: 246.83%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_141.py: Kernel usage: 7.45%, CPU usage: 238.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 10.20%, CPU usage: 326.46%, CPU Runtime: 0.15s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.04%, CPU Runtime: 0.24s, Total Runtime: 0.12s
Mbpp_170.py: Kernel usage: 5.82%, CPU usage: 186.28%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_226.py: Kernel usage: 6.24%, CPU usage: 199.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_230.py: Kernel usage: 9.32%, CPU usage: 298.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 15.62%, CPU usage: 499.94%, CPU Runtime: 0.26s, Total Runtime: 0.05s
Mbpp_240.py: Kernel usage: 4.43%, CPU usage: 141.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 7.12%, CPU usage: 227.86%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_256.py: Kernel usage: 6.48%, CPU usage: 207.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_265.py: Kernel usage: 8.61%, CPU usage: 275.60%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 5.99%, CPU usage: 191.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 9.73s, Total Runtime: 4.86s
Mbpp_392.py: Kernel usage: 9.56%, CPU usage: 305.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_395.py: Kernel usage: 9.79%, CPU usage: 313.24%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.18%, CPU usage: 197.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 9.16%, CPU usage: 293.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 10.95%, CPU usage: 350.37%, CPU Runtime: 0.17s, Total Runtime: 0.05s
Mbpp_424.py: Kernel usage: 8.92%, CPU usage: 285.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 7.66%, CPU usage: 245.17%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.24%, CPU usage: 199.80%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_433.py: Kernel usage: 6.56%, CPU usage: 209.92%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_437.py: Kernel usage: 6.24%, CPU usage: 199.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_440.py: Kernel usage: 7.94%, CPU usage: 254.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_446.py: Kernel usage: 15.61%, CPU usage: 499.49%, CPU Runtime: 1.77s, Total Runtime: 0.35s
Mbpp_451.py: Kernel usage: 12.49%, CPU usage: 399.70%, CPU Runtime: 0.02s, Total Runtime: 0.01s
