HumanEval_0.py: 0.000403s
HumanEval_1.py: 0.000414s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000148s
HumanEval_7.py: 0.000055s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000076s
HumanEval_11.py: 0.000085s
HumanEval_12.py: 0.000054s
HumanEval_13.py: 0.000029s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000057s
HumanEval_16.py: 0.000180s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000221s
HumanEval_20.py: 0.000602s
HumanEval_21.py: 0.000128s
HumanEval_22.py: 0.000073s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000098s
HumanEval_25.py: 0.000206s
HumanEval_27.py: 0.000283s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.010231s
HumanEval_32.py: 0.293084s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000019s
HumanEval_37.py: 0.000250s
HumanEval_38.py: 0.054411s
HumanEval_40.py: 0.000409s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000031s
HumanEval_43.py: 0.000306s
HumanEval_44.py: 0.000132s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000185s
HumanEval_47.py: 0.000082s
HumanEval_48.py: 0.000109s
HumanEval_49.py: 0.000863s
HumanEval_50.py: 0.070937s
HumanEval_51.py: 0.000245s
HumanEval_52.py: 0.000033s
HumanEval_53.py: 0.005829s
HumanEval_54.py: 0.000068s
HumanEval_55.py: 0.002925s
HumanEval_56.py: 0.000147s
HumanEval_57.py: 0.000086s
HumanEval_58.py: 0.000132s
HumanEval_60.py: 0.000097s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000079s
HumanEval_63.py: 0.000276s
HumanEval_65.py: 0.000062s
HumanEval_66.py: 0.000408s
HumanEval_67.py: 0.000264s
HumanEval_68.py: 0.000284s
HumanEval_70.py: 0.000545s
HumanEval_71.py: 0.000092s
HumanEval_73.py: 0.000117s
HumanEval_74.py: 0.000134s
HumanEval_76.py: 0.000095s
HumanEval_78.py: 0.000145s
HumanEval_80.py: 0.000119s
HumanEval_81.py: 0.000124s
HumanEval_82.py: 0.000130s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000146s
HumanEval_85.py: 0.000046s
HumanEval_86.py: 0.000347s
HumanEval_87.py: 0.000585s
HumanEval_88.py: 0.000094s
HumanEval_89.py: 0.000458s
HumanEval_90.py: 0.000100s
HumanEval_92.py: 0.000089s
HumanEval_93.py: 0.000495s
HumanEval_95.py: 0.000230s
HumanEval_96.py: 0.001653s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000065s
HumanEval_100.py: 0.000070s
HumanEval_101.py: 0.000410s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001040s
HumanEval_104.py: 0.000359s
HumanEval_105.py: 0.000140s
HumanEval_106.py: 0.000109s
HumanEval_107.py: 0.001844s
HumanEval_109.py: 0.000191s
HumanEval_110.py: 0.000084s
HumanEval_111.py: 0.000309s
HumanEval_112.py: 0.000098s
HumanEval_113.py: 0.000250s
HumanEval_116.py: 0.000551s
HumanEval_117.py: 0.000581s
HumanEval_118.py: 0.000159s
HumanEval_120.py: 0.000106s
HumanEval_121.py: 0.000089s
HumanEval_122.py: 0.000096s
HumanEval_124.py: 0.000182s
HumanEval_125.py: 0.000194s
HumanEval_126.py: 0.000211s
HumanEval_128.py: 0.000333s
HumanEval_130.py: 0.000303s
HumanEval_131.py: 0.000100s
HumanEval_135.py: 0.000057s
HumanEval_136.py: 0.000115s
HumanEval_138.py: 0.041811s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000425s
HumanEval_141.py: 0.000703s
HumanEval_142.py: 0.000628s
HumanEval_143.py: 0.000465s
HumanEval_144.py: 0.000221s
HumanEval_145.py: 0.000836s
HumanEval_146.py: 0.000115s
HumanEval_147.py: 0.301747s
HumanEval_148.py: 0.000079s
HumanEval_149.py: 0.000250s
HumanEval_150.py: 0.006733s
HumanEval_151.py: 0.000721s
HumanEval_152.py: 0.000104s
HumanEval_153.py: 0.002786s
HumanEval_155.py: 0.000123s
HumanEval_156.py: 0.000202s
HumanEval_157.py: 0.000275s
HumanEval_158.py: 0.000422s
HumanEval_159.py: 0.000026s
HumanEval_160.py: 0.000294s
HumanEval_161.py: 0.000285s
HumanEval_162.py: 0.000086s
