HumanEval_0.py: 0.000419s
HumanEval_1.py: 0.000433s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000151s
HumanEval_7.py: 0.000056s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000083s
HumanEval_12.py: 0.000054s
HumanEval_13.py: 0.000028s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000056s
HumanEval_16.py: 0.000181s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000220s
HumanEval_20.py: 0.000606s
HumanEval_21.py: 0.000127s
HumanEval_22.py: 0.000071s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000095s
HumanEval_25.py: 0.000207s
HumanEval_27.py: 0.000279s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.010040s
HumanEval_32.py: 0.294728s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000019s
HumanEval_37.py: 0.000227s
HumanEval_38.py: 0.052500s
HumanEval_40.py: 0.000410s
HumanEval_41.py: 0.000030s
HumanEval_42.py: 0.000031s
HumanEval_43.py: 0.000312s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000182s
HumanEval_47.py: 0.000083s
HumanEval_48.py: 0.000103s
HumanEval_49.py: 0.000860s
HumanEval_50.py: 0.067509s
HumanEval_51.py: 0.000229s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005620s
HumanEval_54.py: 0.000067s
HumanEval_55.py: 0.002735s
HumanEval_56.py: 0.000141s
HumanEval_57.py: 0.000089s
HumanEval_58.py: 0.000130s
HumanEval_60.py: 0.000098s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000077s
HumanEval_63.py: 0.000281s
HumanEval_65.py: 0.000061s
HumanEval_66.py: 0.000406s
HumanEval_67.py: 0.000265s
HumanEval_68.py: 0.000289s
HumanEval_70.py: 0.000537s
HumanEval_71.py: 0.000092s
HumanEval_73.py: 0.000116s
HumanEval_74.py: 0.000131s
HumanEval_76.py: 0.000095s
HumanEval_78.py: 0.000146s
HumanEval_80.py: 0.000115s
HumanEval_81.py: 0.000127s
HumanEval_82.py: 0.000130s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000045s
HumanEval_86.py: 0.000338s
HumanEval_87.py: 0.000580s
HumanEval_88.py: 0.000091s
HumanEval_89.py: 0.000457s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000488s
HumanEval_95.py: 0.000233s
HumanEval_96.py: 0.001651s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000065s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000411s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001033s
HumanEval_104.py: 0.000350s
HumanEval_105.py: 0.000138s
HumanEval_106.py: 0.000109s
HumanEval_107.py: 0.001778s
HumanEval_109.py: 0.000189s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000313s
HumanEval_112.py: 0.000095s
HumanEval_113.py: 0.000247s
HumanEval_116.py: 0.000538s
HumanEval_117.py: 0.000545s
HumanEval_118.py: 0.000156s
HumanEval_120.py: 0.000105s
HumanEval_121.py: 0.000088s
HumanEval_122.py: 0.000097s
HumanEval_124.py: 0.000181s
HumanEval_125.py: 0.000196s
HumanEval_126.py: 0.000205s
HumanEval_128.py: 0.000341s
HumanEval_130.py: 0.000299s
HumanEval_131.py: 0.000101s
HumanEval_135.py: 0.000057s
HumanEval_136.py: 0.000116s
HumanEval_138.py: 0.041426s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000424s
HumanEval_141.py: 0.000707s
HumanEval_142.py: 0.000618s
HumanEval_143.py: 0.000461s
HumanEval_144.py: 0.000220s
HumanEval_145.py: 0.000811s
HumanEval_146.py: 0.000117s
HumanEval_147.py: 0.302632s
HumanEval_148.py: 0.000080s
HumanEval_149.py: 0.000250s
HumanEval_150.py: 0.006730s
HumanEval_151.py: 0.000730s
HumanEval_152.py: 0.000103s
HumanEval_153.py: 0.002742s
HumanEval_155.py: 0.000124s
HumanEval_156.py: 0.000198s
HumanEval_157.py: 0.000276s
HumanEval_158.py: 0.000415s
HumanEval_159.py: 0.000027s
HumanEval_160.py: 0.000333s
HumanEval_161.py: 0.000286s
HumanEval_162.py: 0.001283s
