HumanEval_0.py: 0.000404s
HumanEval_1.py: 0.000417s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000146s
HumanEval_7.py: 0.000057s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000073s
HumanEval_11.py: 0.000084s
HumanEval_12.py: 0.000056s
HumanEval_13.py: 0.000029s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000056s
HumanEval_16.py: 0.000182s
HumanEval_18.py: 0.000109s
HumanEval_19.py: 0.000223s
HumanEval_20.py: 0.000609s
HumanEval_21.py: 0.000128s
HumanEval_22.py: 0.000070s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000097s
HumanEval_25.py: 0.000205s
HumanEval_27.py: 0.000280s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.010227s
HumanEval_32.py: 0.286868s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000018s
HumanEval_37.py: 0.000225s
HumanEval_38.py: 0.052778s
HumanEval_40.py: 0.000399s
HumanEval_41.py: 0.000032s
HumanEval_42.py: 0.000034s
HumanEval_43.py: 0.000280s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000179s
HumanEval_47.py: 0.000079s
HumanEval_48.py: 0.000101s
HumanEval_49.py: 0.000861s
HumanEval_50.py: 0.069128s
HumanEval_51.py: 0.000223s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005578s
HumanEval_54.py: 0.000065s
HumanEval_55.py: 0.002708s
HumanEval_56.py: 0.000143s
HumanEval_57.py: 0.000083s
HumanEval_58.py: 0.000125s
HumanEval_60.py: 0.000099s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000075s
HumanEval_63.py: 0.000266s
HumanEval_65.py: 0.000062s
HumanEval_66.py: 0.000408s
HumanEval_67.py: 0.000273s
HumanEval_68.py: 0.000285s
HumanEval_70.py: 0.000549s
HumanEval_71.py: 0.000092s
HumanEval_73.py: 0.000120s
HumanEval_74.py: 0.000137s
HumanEval_76.py: 0.000096s
HumanEval_78.py: 0.000144s
HumanEval_80.py: 0.000124s
HumanEval_81.py: 0.000125s
HumanEval_82.py: 0.000133s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000046s
HumanEval_86.py: 0.000336s
HumanEval_87.py: 0.000579s
HumanEval_88.py: 0.000090s
HumanEval_89.py: 0.000456s
HumanEval_90.py: 0.000100s
HumanEval_92.py: 0.000090s
HumanEval_93.py: 0.000502s
HumanEval_95.py: 0.000235s
HumanEval_96.py: 0.001634s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000067s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000418s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001042s
HumanEval_104.py: 0.000364s
HumanEval_105.py: 0.000140s
HumanEval_106.py: 0.000111s
HumanEval_107.py: 0.001796s
HumanEval_109.py: 0.000193s
HumanEval_110.py: 0.000085s
HumanEval_111.py: 0.000318s
HumanEval_112.py: 0.000098s
HumanEval_113.py: 0.000246s
HumanEval_116.py: 0.000555s
HumanEval_117.py: 0.000571s
HumanEval_118.py: 0.000161s
HumanEval_120.py: 0.000105s
HumanEval_121.py: 0.000089s
HumanEval_122.py: 0.000097s
HumanEval_124.py: 0.000183s
HumanEval_125.py: 0.000202s
HumanEval_126.py: 0.000209s
HumanEval_128.py: 0.000337s
HumanEval_130.py: 0.000305s
HumanEval_131.py: 0.000101s
HumanEval_135.py: 0.000059s
HumanEval_136.py: 0.000113s
HumanEval_138.py: 0.040653s
HumanEval_139.py: 0.000038s
HumanEval_140.py: 0.000410s
HumanEval_141.py: 0.000694s
HumanEval_142.py: 0.000599s
HumanEval_143.py: 0.000445s
HumanEval_144.py: 0.000212s
HumanEval_145.py: 0.000791s
HumanEval_146.py: 0.000120s
HumanEval_147.py: 0.292413s
HumanEval_148.py: 0.000078s
HumanEval_149.py: 0.000246s
HumanEval_150.py: 0.006567s
HumanEval_151.py: 0.000716s
HumanEval_152.py: 0.000105s
HumanEval_153.py: 0.002662s
HumanEval_155.py: 0.000124s
HumanEval_156.py: 0.000197s
HumanEval_157.py: 0.000265s
HumanEval_158.py: 0.000416s
HumanEval_159.py: 0.000027s
HumanEval_160.py: 0.000318s
HumanEval_161.py: 0.000282s
HumanEval_162.py: 0.000084s
