HumanEval_0.py: 0.000411s
HumanEval_1.py: 0.000403s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000149s
HumanEval_7.py: 0.000054s
HumanEval_8.py: 0.000033s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000076s
HumanEval_11.py: 0.000086s
HumanEval_12.py: 0.000055s
HumanEval_13.py: 0.000028s
HumanEval_14.py: 0.000068s
HumanEval_15.py: 0.000058s
HumanEval_16.py: 0.000190s
HumanEval_18.py: 0.000110s
HumanEval_19.py: 0.000226s
HumanEval_20.py: 0.000622s
HumanEval_21.py: 0.000131s
HumanEval_22.py: 0.000072s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000096s
HumanEval_25.py: 0.000202s
HumanEval_27.py: 0.000280s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.009975s
HumanEval_32.py: 0.287953s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000018s
HumanEval_37.py: 0.000241s
HumanEval_38.py: 0.053435s
HumanEval_40.py: 0.000397s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000302s
HumanEval_44.py: 0.000126s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000191s
HumanEval_47.py: 0.000084s
HumanEval_48.py: 0.000107s
HumanEval_49.py: 0.000865s
HumanEval_50.py: 0.071334s
HumanEval_51.py: 0.000236s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005897s
HumanEval_54.py: 0.000065s
HumanEval_55.py: 0.002844s
HumanEval_56.py: 0.000145s
HumanEval_57.py: 0.000088s
HumanEval_58.py: 0.000132s
HumanEval_60.py: 0.000101s
HumanEval_61.py: 0.000144s
HumanEval_62.py: 0.000079s
HumanEval_63.py: 0.000280s
HumanEval_65.py: 0.000062s
HumanEval_66.py: 0.000417s
HumanEval_67.py: 0.000272s
HumanEval_68.py: 0.000299s
HumanEval_70.py: 0.000549s
HumanEval_71.py: 0.000093s
HumanEval_73.py: 0.000118s
HumanEval_74.py: 0.000136s
HumanEval_76.py: 0.000098s
HumanEval_78.py: 0.000154s
HumanEval_80.py: 0.000119s
HumanEval_81.py: 0.000126s
HumanEval_82.py: 0.000132s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000047s
HumanEval_86.py: 0.000346s
HumanEval_87.py: 0.000593s
HumanEval_88.py: 0.000095s
HumanEval_89.py: 0.000456s
HumanEval_90.py: 0.000101s
HumanEval_92.py: 0.000088s
HumanEval_93.py: 0.000485s
HumanEval_95.py: 0.000225s
HumanEval_96.py: 0.001646s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000065s
HumanEval_100.py: 0.000072s
HumanEval_101.py: 0.000410s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001043s
HumanEval_104.py: 0.000365s
HumanEval_105.py: 0.000137s
HumanEval_106.py: 0.000108s
HumanEval_107.py: 0.001793s
HumanEval_109.py: 0.000185s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000310s
HumanEval_112.py: 0.000099s
HumanEval_113.py: 0.000247s
HumanEval_116.py: 0.000554s
HumanEval_117.py: 0.000551s
HumanEval_118.py: 0.000157s
HumanEval_120.py: 0.000105s
HumanEval_121.py: 0.000089s
HumanEval_122.py: 0.000096s
HumanEval_124.py: 0.000180s
HumanEval_125.py: 0.000196s
HumanEval_126.py: 0.000206s
HumanEval_128.py: 0.000332s
HumanEval_130.py: 0.000301s
HumanEval_131.py: 0.000101s
HumanEval_135.py: 0.000056s
HumanEval_136.py: 0.000117s
HumanEval_138.py: 0.041516s
HumanEval_139.py: 0.000039s
HumanEval_140.py: 0.000419s
HumanEval_141.py: 0.000687s
HumanEval_142.py: 0.000598s
HumanEval_143.py: 0.000441s
HumanEval_144.py: 0.000209s
HumanEval_145.py: 0.000808s
HumanEval_146.py: 0.000114s
HumanEval_147.py: 0.295830s
HumanEval_148.py: 0.000076s
HumanEval_149.py: 0.000250s
HumanEval_150.py: 0.006602s
HumanEval_151.py: 0.000713s
HumanEval_152.py: 0.000102s
HumanEval_153.py: 0.002718s
HumanEval_155.py: 0.000117s
HumanEval_156.py: 0.000190s
HumanEval_157.py: 0.000273s
HumanEval_158.py: 0.000393s
HumanEval_159.py: 0.000027s
HumanEval_160.py: 0.000299s
HumanEval_161.py: 0.000277s
HumanEval_162.py: 0.000082s
