HumanEval_0.py: 0.000399s
HumanEval_1.py: 0.000414s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000147s
HumanEval_7.py: 0.000056s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000106s
HumanEval_10.py: 0.000076s
HumanEval_11.py: 0.000086s
HumanEval_12.py: 0.000055s
HumanEval_13.py: 0.000028s
HumanEval_14.py: 0.000064s
HumanEval_15.py: 0.000057s
HumanEval_16.py: 0.000180s
HumanEval_18.py: 0.000110s
HumanEval_19.py: 0.000225s
HumanEval_20.py: 0.000610s
HumanEval_21.py: 0.000127s
HumanEval_22.py: 0.000069s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000096s
HumanEval_25.py: 0.000204s
HumanEval_27.py: 0.000278s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000052s
HumanEval_30.py: 0.000048s
HumanEval_31.py: 0.009916s
HumanEval_32.py: 0.283557s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000020s
HumanEval_37.py: 0.000234s
HumanEval_38.py: 0.052747s
HumanEval_40.py: 0.000404s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000286s
HumanEval_44.py: 0.000125s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000183s
HumanEval_47.py: 0.000081s
HumanEval_48.py: 0.000103s
HumanEval_49.py: 0.000857s
HumanEval_50.py: 0.068309s
HumanEval_51.py: 0.000225s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005614s
HumanEval_54.py: 0.000065s
HumanEval_55.py: 0.002752s
HumanEval_56.py: 0.000144s
HumanEval_57.py: 0.000086s
HumanEval_58.py: 0.000124s
HumanEval_60.py: 0.000098s
HumanEval_61.py: 0.000142s
HumanEval_62.py: 0.000080s
HumanEval_63.py: 0.000275s
HumanEval_65.py: 0.000059s
HumanEval_66.py: 0.000422s
HumanEval_67.py: 0.000265s
HumanEval_68.py: 0.000290s
HumanEval_70.py: 0.000548s
HumanEval_71.py: 0.000090s
HumanEval_73.py: 0.000122s
HumanEval_74.py: 0.000133s
HumanEval_76.py: 0.000096s
HumanEval_78.py: 0.000146s
HumanEval_80.py: 0.000122s
HumanEval_81.py: 0.000128s
HumanEval_82.py: 0.000136s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000146s
HumanEval_85.py: 0.000046s
HumanEval_86.py: 0.000351s
HumanEval_87.py: 0.000588s
HumanEval_88.py: 0.000094s
HumanEval_89.py: 0.000462s
HumanEval_90.py: 0.000101s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000496s
HumanEval_95.py: 0.000229s
HumanEval_96.py: 0.001626s
HumanEval_97.py: 0.000060s
HumanEval_98.py: 0.000064s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000413s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001013s
HumanEval_104.py: 0.000361s
HumanEval_105.py: 0.000135s
HumanEval_106.py: 0.000109s
HumanEval_107.py: 0.001816s
HumanEval_109.py: 0.000191s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000313s
HumanEval_112.py: 0.000096s
HumanEval_113.py: 0.000251s
HumanEval_116.py: 0.000555s
HumanEval_117.py: 0.000557s
HumanEval_118.py: 0.000158s
HumanEval_120.py: 0.000106s
HumanEval_121.py: 0.000089s
HumanEval_122.py: 0.000097s
HumanEval_124.py: 0.000182s
HumanEval_125.py: 0.000193s
HumanEval_126.py: 0.000218s
HumanEval_128.py: 0.000336s
HumanEval_130.py: 0.000306s
HumanEval_131.py: 0.000099s
HumanEval_135.py: 0.000057s
HumanEval_136.py: 0.000118s
HumanEval_138.py: 0.041528s
HumanEval_139.py: 0.000038s
HumanEval_140.py: 0.000428s
HumanEval_141.py: 0.000718s
HumanEval_142.py: 0.000621s
HumanEval_143.py: 0.000457s
HumanEval_144.py: 0.000223s
HumanEval_145.py: 0.000823s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.295135s
HumanEval_148.py: 0.000079s
HumanEval_149.py: 0.000247s
HumanEval_150.py: 0.006563s
HumanEval_151.py: 0.000721s
HumanEval_152.py: 0.000102s
HumanEval_153.py: 0.002670s
HumanEval_155.py: 0.000126s
HumanEval_156.py: 0.000192s
HumanEval_157.py: 0.000264s
HumanEval_158.py: 0.000409s
HumanEval_159.py: 0.000027s
HumanEval_160.py: 0.000284s
HumanEval_161.py: 0.000290s
HumanEval_162.py: 0.000084s
