HumanEval_0.py: 0.000408s
HumanEval_1.py: 0.000416s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000148s
HumanEval_7.py: 0.000056s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000105s
HumanEval_10.py: 0.000078s
HumanEval_11.py: 0.000083s
HumanEval_12.py: 0.000056s
HumanEval_13.py: 0.000029s
HumanEval_14.py: 0.000067s
HumanEval_15.py: 0.000058s
HumanEval_16.py: 0.000185s
HumanEval_18.py: 0.000110s
HumanEval_19.py: 0.000224s
HumanEval_20.py: 0.000614s
HumanEval_21.py: 0.000130s
HumanEval_22.py: 0.000071s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000098s
HumanEval_25.py: 0.000210s
HumanEval_27.py: 0.000289s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000046s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.010235s
HumanEval_32.py: 0.330349s
HumanEval_34.py: 0.000022s
HumanEval_35.py: 0.000022s
HumanEval_37.py: 0.000279s
HumanEval_38.py: 0.067840s
HumanEval_40.py: 0.000533s
HumanEval_41.py: 0.000041s
HumanEval_42.py: 0.000044s
HumanEval_43.py: 0.000396s
HumanEval_44.py: 0.000173s
HumanEval_45.py: 0.000015s
HumanEval_46.py: 0.000243s
HumanEval_47.py: 0.000106s
HumanEval_48.py: 0.000137s
HumanEval_49.py: 0.001128s
HumanEval_50.py: 0.089719s
HumanEval_51.py: 0.000314s
HumanEval_52.py: 0.000044s
HumanEval_53.py: 0.007906s
HumanEval_54.py: 0.000088s
HumanEval_55.py: 0.003750s
HumanEval_56.py: 0.000194s
HumanEval_57.py: 0.000119s
HumanEval_58.py: 0.000176s
HumanEval_60.py: 0.000137s
HumanEval_61.py: 0.000194s
HumanEval_62.py: 0.000109s
HumanEval_63.py: 0.000377s
HumanEval_65.py: 0.000087s
HumanEval_66.py: 0.000557s
HumanEval_67.py: 0.000364s
HumanEval_68.py: 0.000385s
HumanEval_70.py: 0.000736s
HumanEval_71.py: 0.000126s
HumanEval_73.py: 0.000161s
HumanEval_74.py: 0.000181s
HumanEval_76.py: 0.000132s
HumanEval_78.py: 0.000197s
HumanEval_80.py: 0.000160s
HumanEval_81.py: 0.000167s
HumanEval_82.py: 0.000180s
HumanEval_83.py: 0.000040s
HumanEval_84.py: 0.000196s
HumanEval_85.py: 0.000062s
HumanEval_86.py: 0.000445s
HumanEval_87.py: 0.000766s
HumanEval_88.py: 0.000146s
HumanEval_89.py: 0.000562s
HumanEval_90.py: 0.000129s
HumanEval_92.py: 0.000104s
HumanEval_93.py: 0.000594s
HumanEval_95.py: 0.000279s
HumanEval_96.py: 0.002031s
HumanEval_97.py: 0.000075s
HumanEval_98.py: 0.000082s
HumanEval_100.py: 0.000092s
HumanEval_101.py: 0.000560s
HumanEval_102.py: 0.000038s
HumanEval_103.py: 0.001417s
HumanEval_104.py: 0.000512s
HumanEval_105.py: 0.000192s
HumanEval_106.py: 0.000151s
HumanEval_107.py: 0.002471s
HumanEval_109.py: 0.000264s
HumanEval_110.py: 0.000115s
HumanEval_111.py: 0.000434s
HumanEval_112.py: 0.000136s
HumanEval_113.py: 0.000356s
HumanEval_116.py: 0.000775s
HumanEval_117.py: 0.000807s
HumanEval_118.py: 0.000220s
HumanEval_120.py: 0.000147s
HumanEval_121.py: 0.000122s
HumanEval_122.py: 0.000136s
HumanEval_124.py: 0.000258s
HumanEval_125.py: 0.000270s
HumanEval_126.py: 0.000290s
HumanEval_128.py: 0.000449s
HumanEval_130.py: 0.000414s
HumanEval_131.py: 0.000140s
HumanEval_135.py: 0.000077s
HumanEval_136.py: 0.000160s
HumanEval_138.py: 0.054457s
HumanEval_139.py: 0.000050s
HumanEval_140.py: 0.000570s
HumanEval_141.py: 0.000928s
HumanEval_142.py: 0.000798s
HumanEval_143.py: 0.000584s
HumanEval_144.py: 0.000276s
HumanEval_145.py: 0.000990s
HumanEval_146.py: 0.000140s
HumanEval_147.py: 0.399685s
HumanEval_148.py: 0.000080s
HumanEval_149.py: 0.000259s
HumanEval_150.py: 0.006862s
HumanEval_151.py: 0.000733s
HumanEval_152.py: 0.000110s
HumanEval_153.py: 0.002785s
HumanEval_155.py: 0.000125s
HumanEval_156.py: 0.000199s
HumanEval_157.py: 0.000276s
HumanEval_158.py: 0.000421s
HumanEval_159.py: 0.000026s
HumanEval_160.py: 0.000307s
HumanEval_161.py: 0.000282s
HumanEval_162.py: 0.000087s
